"","geneID","flL1L2-ERR1466827","flL1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","pL1L2-ERR1466836"
"524","SPAL_0000418300",0,0.0269805742634473,0,0,0,0,0,0.0411846107044115,0.0436308107886108,0
"525","SPAL_0000418400",0,0,0,0,0,0,0,0,0,0
"526","SPAL_0000424700",0,0,0,0,0,0,0,0,0,0
"527","SPAL_0000425100",0,0,0,0,0,0,0,0,0,0
"528","SPAL_0000425200",0,0,0,0,0.0338577942884941,0,0,0.0259951761392175,0,0
"529","SPAL_0000426000",0.228585543444031,0.0269311264631035,0.158891128116487,0.0268216380116129,0,0,0.102307430342167,0.0865416217606944,0.0902654148302865,0
"530","SPAL_0000426100",0.0731173301680188,0.040835575971123,0,0,0.0166307605801993,0,0.318077794993102,0.145232999580281,0,0.196307842551682
"531","SPAL_0000426200",0,0,0,0,0,0.0283069096643402,0,0.0521387559400359,0,0
"532","SPAL_0000426400",0.0845186006470084,0.099750275352432,0,0.0115395531868049,0.209948453619697,0,0,0,0,0
"533","SPAL_0000426700",0,0.0269203990735175,0,0,0,0,0.194248468152401,0.0258341176055418,0,0
"534","SPAL_0000426800",0,0.12362190122979,0.0396639382475469,0.027030463632061,0.144694988003701,0.0708368275615567,0.0647321609896614,0.156405248364814,0.0543314733285605,0
"535","SPAL_0000426900",0.0480388374654367,0.0806565898285199,0,0.0270307366702544,0.03377562899388,0,0.0646236061905022,0.0518680756663054,0,0.132452812709318
"536","SPAL_0000427000",0,0.0998179035597271,0,0.0440428789889861,0,0.0281840790744771,0,0,0.0547331734299456,0.133008524778408
"537","SPAL_0000427100",0,0.069001449810182,0,0.258557348930107,0.0260647811635555,0.00415539036522472,0,0.0122523481373341,0.0540191458031246,0.040779697748197
"538","SPAL_0000427400",0,0,0,0,0,0,0,7.55038084254638e-05,0.0411216810717833,0
"539","SPAL_0000427500",0.048668298144431,0.123134378749565,0.0400015989850397,0.0266407432421428,0.0672865372249731,0,0,0.287131849981522,0,0
"540","SPAL_0000429850",0,0,0,0,0,0,0,0,0,0
"541","SPAL_0000430900",0,0,0,0,0,0,0,0,0.081799702496122,0
"542","SPAL_0000431000",0,0,0,0,0,0,0,0,0,0.000646141183955456
"543","SPAL_0000435500",0,0.0268432826050158,0,0,0,0,0,0,0,0
"544","SPAL_0000435700",0.192656449845074,0.0269331711874148,0,0.0269988945758631,0,0.0282160614174227,0.0647577091588542,0.0259231929230065,0.122853736834539,0
"545","SPAL_0000435900",0,0.080649725483213,0,0,0.0337577061762604,0,0.129248027240649,0.372053759795428,0.195284839019492,0.0662288387412988
"546","SPAL_0000436000",0,0,0,0,0.0675341521850634,0.0335654977667074,0.0650176563479709,0,0.0410188066843812,0
"547","SPAL_0000436200",0,0.0269161792781355,0,0,0,0,0,0.0259458058301152,0,0
"548","SPAL_0000436300",0,0,0,0,0,0,0,0,0,0
"549","SPAL_0000436400",0,0.0540562154735769,0,0,0.0674957946556389,0,0,0.0516646133859325,0.123028712269452,0
"550","SPAL_0000436500",0,0,0,0,0,0,0,0,0,0
"551","SPAL_0000437100",0.0483174009319562,0,0.0397887950052838,0.350231397978767,0.0337831175625568,0.0844938523737891,0,0,0,0
"552","SPAL_0000437200",0,0,0,0,0,0,0,0,0,0
"553","SPAL_0000437300",0,0.108435748045997,0,0,0.0683080275748089,0.0852440005782175,0,0.0266973326855791,0,0
"554","SPAL_0000438150",0,0.0570966981847479,0,0,0,0,0.508827053947328,0.322693744565816,0,0
"555","SPAL_0000438900",0,0.0272558694618927,0,0.0263996953219369,0,0,0,0,0,0.0669527842863821
"556","SPAL_0000439200",0,0,0,0,0,0,0,0,0.0204257582889666,0.0929969766621315
"557","SPAL_0000439500",0,0.107482967301289,0.0791712974800441,0,0,0,0.0646022500149276,0.0258790164540623,0,0
"558","SPAL_0000439600",0,0,0,0,0.0338298671688793,0,0,0,0,0
"559","SPAL_0000439700",0,0,0,0,0,0,0,0,0,0
"560","SPAL_0000440100",0,0,0,0,0,0.0278362024436653,0.0658741539402453,0.153475647210411,0.0830047403385637,0
"561","SPAL_0000440400",0,0.0826793558079401,0,0.0265941754699171,0,0,0,0.0256335397494956,0.413046632854636,0
"562","SPAL_0000445600",0,0.0553612215385639,0,0.0267727571364392,0.0339886327475316,0.0559698004025836,0,0.206638583975368,0,0
"563","SPAL_0000445700",0,0.253191971219319,0,0.133552987983897,0.100897980560477,0.0278117760684628,0,0.136456770247319,0.0829151665448632,0
"564","SPAL_0000445800",0,0.0538330926126188,0.198321041804207,0.0539157754442685,0,0,0,0,0.491012233060878,0
"565","SPAL_0000446000",0,0.0538142984870731,0.0396332309718412,0.0540412708303356,0,0.0282348901755181,0.258732460633869,0,0.409279410563639,0
"566","SPAL_0000446100",0,0.118768973155217,0.0793597935844621,0.066001142651953,0,0.0281907810466654,0.0757129004222391,0.0811345872240957,0.0496503745421726,0.0663644569769855
"567","SPAL_0000446200",0,0,0,0.0271394804799001,0,0.0283868359560347,0,0,0,0
"568","SPAL_0000446700",0.0974302528625552,0,0,0,0,0,0,0.0521126580926391,0,0
"569","SPAL_0000446800",0,0,0,0,0,0,0,0,0,0
"570","SPAL_0000446900",0,0.0653014199550926,0,0,0,0,0,0.0620031701249348,0,0
"571","SPAL_0000446975",0,0,0,0,0,0,0,0,0,0
"572","SPAL_0000447000",0,0,0,0,0,0,0,0,0,0
"573","SPAL_0000447100",0,0.0269007960847912,0,0,0.0337576527230604,0,0,0,0,0
"574","SPAL_0000447200",0,0,0,0,0,0,0,0,0,0
"575","SPAL_0000447300",0,0,0,0,0,0,0,0,0,0
"576","SPAL_0000447400",0,0.0128665679633715,0,0,0,0,0,0,0,0
"577","SPAL_0000447700",0,0.0538149043846057,0.0469232297867611,0.0592654869978332,0.0338141057544436,0,0,0.129987196014415,0,0
"578","SPAL_0000447750",0,0.0539085079901483,0.159041939469302,0,0.0336942087932565,0.028054076605595,0.194521504384707,0.0774191354695374,0.040917998704287,0.0664848853121472
"579","SPAL_0000448000",0,0.0542174221350973,0.0398549887998231,0,0.0331209669342108,0,0.0646299200761491,0,0,0
"580","SPAL_0000448100",0.0487093643206758,0.085628663975138,0.0403465568945391,0.0809123467944836,0.0326738986905609,0,0.128332800093752,0.17496747773062,0.0404788239067998,0
"581","SPAL_0000448200",0,0.027054973742718,0.0799128351199324,0,0.033665199853996,0.0558412763518886,0,0.257218882792871,0.204871340701753,0.0667901448059596
"582","SPAL_0000448300",0.0961882881603555,0.0807145319970059,0.15852869060682,0.0540175638281348,0.0337742615209477,0,0,0.0259233213586218,0.0409211992310475,0
"583","SPAL_0000448400",0,0.0806206722680887,0.197946759543367,0,0,0,0,0.103534956772621,0.0817385742248294,0.132430865263681
"584","SPAL_0000448500",0.0484453263798693,0.0539768242411978,0,0,0.033636539114489,0,0,0.0257216118587476,0,0
"585","SPAL_0000448600",0,0.055012655591668,0.0404520538365289,0.0265071578008348,0.0672963232232982,0,0,0.0510966620945663,0,0
"586","SPAL_0000448700",0,0,0,0,0.0339786377571585,0,0,0.0259026396831488,0,0
"587","SPAL_0000448800",0,0.0272956276540547,0,0.0267121455229571,0,0,0,0,0,0
"588","SPAL_0000448900",0.0486387047004005,0.216285467510328,0.0798455401002322,0,0.0668742712625017,0,0,0.0509078541422002,0,0
"589","SPAL_0000448925",0,0.0535729830637502,0.0395753033740457,0,0,0,0,0,0,0
"590","SPAL_0000449500",0,0,0.0812183075630866,0.215138205536716,0.0339175215535043,0.111789006088964,0,0,0.209135001372038,0
"591","SPAL_0000449700",0,0,0,0,0.0865655612942246,0,0,0,0.0703178288797584,0.0421702555904506
"592","SPAL_0000449800",0,0,0,0,0,0,0,0,0,0
"593","SPAL_0000449900",0,0,0.0404536228529656,0,0,0,0,0,0.0399319558207611,0
"594","SPAL_0000450450",0.144621491567374,0.0269191858374589,0,0,0.0673745685321694,0.056152360792266,0,0,0,0.0663825831933534
"595","SPAL_0000450500",0,0.0268432826050158,0,0,0,0,0,0,0,0
"596","SPAL_0000450800",0,0,0,0.02712169626413,0,0,0,0.0260538465530308,0,0
"597","SPAL_0000451075",0,0,0.0802865026997523,0.0267213671183447,0,0,0,0,0,0
"598","SPAL_0000451100",0,0,0,0,0.0675893614527439,0,0.0769008570562626,0.0518940309778753,0.0818634801239426,0
"599","SPAL_0000451200",0,0,0,0,0,0,0.0644802941085715,0,0,0
"600","SPAL_0000453800",0.0487333857297129,0,0,0,0.0331456314582678,0,0,0,0.040723847550241,0.0665414862015754
"601","SPAL_0000453900",0,0.107622146284977,0.0396397295241159,0.0269813260594081,0.033757594946966,0,0.0646887119951803,0.28494216927521,0.0818256015576436,0.0662990694869635
"602","SPAL_0000454000",0,0.0537754131268937,0,0,0,0,0.258547747429944,0.207295611397509,0.0408975335291588,0
"603","SPAL_0000454100",0,0,0.0398567535353472,0.026679803707803,0,0,0,0,0.0409072458290862,0.0666343373815183
"604","SPAL_0000454400",0,0.107165487205719,0,0,0,0,0,0,0,0
"605","SPAL_0000454500",0,0,0.0394914464250151,0,0,0,0,0,0,0
"606","SPAL_0000454800",0,0.0281858465297008,0,0,0.0331957247576071,0,0.0650847078023753,0.238285637894101,0,0.133440419492605
"607","SPAL_0000455900",0,0.0537305430687876,0.0791562499577994,0,0,0,0.193768513338768,0.051743536777753,0.0408547367877769,0.0661965715316552
"608","SPAL_0000456400",0,0,0,0,0,0,0,0,0,0
"609","SPAL_0000456500",0,0,0,0,0,0.027712403145817,0,0.0798943092935655,0,0
"610","SPAL_0000457300",0,0.107677286151882,0.0396662448297907,0.0269687020015023,0,0,0.0647284613525502,0.210900749253476,0.0818491969083078,0
"611","SPAL_0000457500",0,0.027041342646566,0.119660893086179,0.0269241827318971,0,0.0281518951881149,0,0.0258951090488882,0.082105352103288,0
"612","SPAL_0000457600",0.0479684576400214,0.21464858490143,0.0395264342825006,0,0,0,0,0,0.122414465734354,0
"613","SPAL_0000457700",0,0.283788537266843,0.0395949490762243,0,0,0,0.0789655510432527,0.0965424096946402,0.0408459721876075,0.0662220145290152
"614","SPAL_0000457800",0,0.0268885487150039,0.0395933265761493,0,0.0337934317622318,0.0282674970030559,0.064625697288501,0.0519060096957114,0.0409180894485388,0
"615","SPAL_0000458500",0,0,0,0,0,0,0,0,0,0
"616","SPAL_0000458600",0,0.0541340286092987,0,0,0,0,0,0.0258015699115756,0,0
"617","SPAL_0000459000",0.0242298662557362,0,0.019892413791302,0,0.016546580225578,0,0,0,0,0.0331208164900084
"618","SPAL_0000459100",0.240761831513355,0.053824862735481,0.158655999202048,0.0807837125305033,0,0.0562919498926052,0.0647185036093743,0,0.08180513770666,0
"619","SPAL_0000459200",0.23989895633664,0.0537451712137888,0.0395583062743816,0.307479949044149,0,0.0282983389923256,0.0645750578733936,0.0779183261280769,0.081821050705177,0
"620","SPAL_0000459300",0,0.0537319568096385,0.118635523361675,0.0812921002370346,0,0,0,0,0.163621851039407,0
"621","SPAL_0000459400",0,0,0.0394997907975058,0,0,0,0.0644650421909163,0,0,0.0660667488151927
"622","SPAL_0000459500",0,0,0.0800398053935531,0.0794491973854863,0,0,0,0,0,0.0668710921831111
"623","SPAL_0000467700",0,0.0842410186407373,0,0.159618978771042,0,0,0,0.101247116929593,0.041055089495504,0
"624","SPAL_0000477200",0,0.134949399029276,0.0398387959083039,0.0802687801274914,0,0,0,0,0.122806837744679,0
"625","SPAL_0000481100",0,0.16397139157821,0,0,0.135548249808814,0.0560259836263878,0,0.516678248212194,0,0
"626","SPAL_0000481400",0.0966108800537183,0.067399801960403,0.0209781854233893,0.0524853033580476,0,0.0183059943934599,0.120034972494299,0.029909893038887,0.144016403386636,0.256679494884507
"627","SPAL_0000481700",0,0.134207257127039,0.0395338076626179,0,0,0,0.19356780016592,0,0.0939484159028216,0
"628","SPAL_0000483650",0,0.110328021342419,0.16220271127621,0.159264748583452,0,0.0554932344239372,0,0.204710855147909,0.123784194708369,0
"629","SPAL_0000483700",0,0.0820402421643051,0.0402014013209114,0.0790169104993497,0,0.0275270370900723,0.0652269347995685,0,0.0409252930088796,0.0669404847545259
"630","SPAL_0000483750",0,0,0.081774960713672,0.0555205314894124,0.0328713369491155,0,0,0.0504853077571472,0.0819159375541872,0.066196005671684
"631","SPAL_0000483850",0.0950513088116473,0.0572308850905155,0.119189043055695,0.271795671263947,0,0.137682979243811,0,0,0,0.127989183687172
"632","SPAL_0000487750",0,0,0,0,0,0,0,0,0.0817997621402203,0
"633","SPAL_0000488650",0,0,0,0,0,0,0,0,0,0
"634","SPAL_0000493200",0.0479940322907095,0.0537569375741666,0.0395686944963219,0.00143649757050106,0.0433403080715698,0.0565946102455275,0.0645910233327914,0.1338898652608,0,0
"635","SPAL_0000493300",0,0.0825663842687609,0.0786032976339398,0.450739958406737,0,0.112354014175976,0,0,0.155324015602518,0
"636","SPAL_0000493700",0,0,0,0,0,0,0.0644802485291935,0,0,0
"637","SPAL_0000493900",0,0.136561268641736,0.321607703192045,0.0527108674505912,0,0.110166458983205,0.0652122422357328,0,0.122801574730054,0.0669458307391719
"638","SPAL_0000494000",0.0972124925187193,0.0270203174131764,0,0.0528854408453248,0,0,0.0649769180449949,0,0.0408059989039265,0
"639","SPAL_0000494025",0,0.0821924621860848,0.120652483958163,0.0262848884264653,0.0332824417978546,0,0,0,0.0408919373758835,0.0668161396905371
"640","SPAL_0000494100",0,0.0282704370109215,0.0520925956738076,0.0808683606716562,0.0337938318829409,0,0,0.138856109188103,0.0554646892892854,0
"641","SPAL_0000495800",0,0,0,0,0,0,0,0,0,0
"642","SPAL_0000500000",0,0.0805295205592941,0,0,0,0,0,0,0,0
"643","SPAL_0000500300",0,0,0,0,0,0.0282241645612874,0.085633964632063,0,0,0
"644","SPAL_0000500400",0,0,0.0496724821634168,0.0720752658952783,0,0,0.0326852457418411,0.0272931709912249,0,0.0671083590330339
"645","SPAL_0000500500",0,0.0812815969247144,0,0,0,0,0,0.0257760360293729,0,0
"646","SPAL_0000500600",0,0.0539492635461837,0,0,0,0,0,0.0517793253058928,0,0
"647","SPAL_0000500700",0,0.0804697208429246,0,0,0,0,0,0,0,0.132228416484495
"648","SPAL_0000501100",0,5.15060238608109e-09,0,0.00446084310814555,0,0,0,0,0,0
"649","SPAL_0000501200",0,0,0,0,0.0274277648919421,0,0,0.0259422407218772,0,0
"650","SPAL_0000501300",0.0481650098284298,0.0358639923735354,0,0.0268384039713593,0,0,0,0,0,0.265305338551652
"651","SPAL_0000504900",0.0976585055853464,0.0849826209662286,0.0807128606271431,0.0267441460985784,0,0.0274858304266043,0.0644632151212687,0.0250924536590769,0.0406566833752867,0.197598728793114
"652","SPAL_0000505000",0,0.0809658843564055,0,0.0807552135563443,0,0,0.129834765914157,0.0258783787762837,0.0409884933667574,0
"653","SPAL_0000506100",0,0,0,0,0,0,0,0,0,0
"654","SPAL_0000506675",0,0.0551552632690932,0.0399794518821949,0.0261244149352676,0,0,0,0,0,0
"655","SPAL_0000507500",0.0480411553643206,0.215254816443958,0.0395790693066362,0,0,0,0,0.0258432540418063,0.122508057687828,0.0661961203538765
"656","SPAL_0000508800",0,0.0538553262827014,0.119046624852661,0,0.101277609414482,0.0281801367479311,0,0.129477110855106,0.491186650830003,0.0663677170124486
"657","SPAL_0000509333",0.0470788037104924,0.145606750684194,0.0806125921868565,0.142570330840283,0.0633751840382293,0.0582731818749565,0,0.166894150850703,0,0
"658","SPAL_0000509366",0.0487857036307451,0.0566046760882012,0.0806408755518839,0.187041924249431,0.0656163704821245,0.0549226334849193,0,0,0.121861744190596,0.197422497158493
"659","SPAL_0000509450",0,0,0.0419151769365885,0,0,0,0.0626169144929173,0.0749163310147885,0.0413926048612213,0
"660","SPAL_0000511700",0,0,0.040562170002598,0.132722156368313,0.0672937527216526,0,0.328795427018693,0.153388896486171,0,0
"661","SPAL_0000512200",0,0.179048419306954,0,0,0,0.0281990424071321,0,0.0518744471910035,0,0
"662","SPAL_0000512225",0,0.0275998712818693,0,0,0.0333247503278192,0,0.130682497104803,0.202858556243383,0,0
"663","SPAL_0000512300",0,0.080682833447497,0.0454493831184999,0.0270564155495735,0.0460877200237967,0,0.0646408856160844,0.0519092477091934,0,0
"664","SPAL_0000512400",0,0.0538628766199302,0.0397309486651576,0,0,0,0,0,0.571117144893824,0
"665","SPAL_0000512500",0,0,0,0,0,0,0.0844988524372826,0.138775605653125,0.0991259129740165,0
"666","SPAL_0000512600",0,0.0269197698516027,0,0,0,0,0,0.0259197841189322,0.040935543129462,0
"667","SPAL_0000512700",0,0.108004120950456,0.0398280796425483,0.0268824263410878,0,0,0,0.0258553463150993,0.0409910599748705,0
"668","SPAL_0000512800",0,0.13454308142056,0.0396701339300719,0.026874686944217,0,0,0,0,0.0408785169785669,0.0663437132562645
"669","SPAL_0000513000",0,0.0624559349630661,0,0,0.0337967325242912,0.0281996703521341,0.129719871166702,0.0715028572828541,0,0
"670","SPAL_0000513100",0,0,0,0,0,0,0,0,0,0
"671","SPAL_0000513200",0,0.0204007689342098,0,0,0,0.0282892566363263,0,0.0264804111878803,0,0
"672","SPAL_0000513300",0,0,0,0.0539710751103739,0.0338987443646074,0,0,0.0519199015214518,0.0411718693961435,0
"673","SPAL_0000513400",0,0,0,0,0,0,0.129279350041037,0.184568729792792,0,0
"674","SPAL_0000513900",0.0489491336067861,0.0558205773835224,0,0.052884097392176,0,0,0,0.301900618213248,0,0
"675","SPAL_0000514000",0,0,0.0624976957106088,0,0,0,0.0644008144482331,0,0,0
"676","SPAL_0000514200",0,0,0,0,0,0,0,0,0.396901998961413,0
"677","SPAL_0000514600",0.0485298268882564,0.0280914016155351,0,0,0,0,0.513237743078612,0.124634166986135,0.0404888412221604,0
"678","SPAL_0000515100",0,0,0,0,0,0,0,0,0.0475570076038889,0
"679","SPAL_0000515400",0,0,0,0,0,0,0.117017183433648,0,0,0
"680","SPAL_0000515500",0,0,0,0,0,0,0,0.114451208326615,0,0
"681","SPAL_0000515600",0,0.113409972413439,0,0,0.227252400538259,0.0420829057060801,0,0.032488119442788,0.0686631823940168,0
"682","SPAL_0000515700",0,0,0,0,0,0,0,0,0,0
"683","SPAL_0000515800",0,0.108555172167233,0.0400751126980318,0.105911422620024,0,0,0,0,0,0
"684","SPAL_0000516300",0,0.000663049421324134,0,0.0270189980077167,0,3.84029779986827e-05,0,0.0258117289615759,0,0
"685","SPAL_0000516500",0,0,0,0,0,0,0,0.026016367322561,0,0
"686","SPAL_0000516900",0,0,0,0,0,0,0,0,0,0
"687","SPAL_0000517000",0.130332782514502,0.0537804993846921,0,0,0.101019653657445,0,0.0918868550152673,0.0509307761085465,0.0732253231181893,0.154061512942483
"688","SPAL_0000517100",0,0,0,0,0,0,0,0.0255894670211593,0,0.134341468637805
"689","SPAL_0000517300",0,0.0564753286210598,0,0,0,0,0,0.0249974369331847,0.121472125763128,0
"690","SPAL_0000517500",0,0.028282441447676,0,0,0.0337301934924529,0,0,0,0,0
"691","SPAL_0000517600",0,0.107836818838449,0,0,0,0.0282425765079192,0,0,0,0
"692","SPAL_0000517700",0,0,0,0,0,0,0,0,0,0
"693","SPAL_0000517800",0,0.0816079035462188,0,0,0,0,0,0,0,0
"694","SPAL_0000517900",0,0.0544643068094121,0,0.0268415061972331,0,0,0,0,0,0
"695","SPAL_0000522200",0,0,0,0.0317819820678507,0,0,0.0298742519292365,0.0394502430663939,0,3.05394371614055e-09
"696","SPAL_0000523800",0,0,0,0,0,0,0,0,0,0
"697","SPAL_0000523900",0,0,0.0409259307065761,0.0533013211283193,0,0,0,0.153554610638529,0,0
"698","SPAL_0000524200",0,0.108064611061006,0.0797544185179898,0,0.0336955334503008,0.0280050322030358,0.0650089184822483,0.0515574175428608,0.0819445896820827,0
"699","SPAL_0000524300",0,0.0268967516041234,0,0.027082498179426,0,0,0,0,0.0818736615639529,0
"700","SPAL_0000524400",0,0,0,0.0542937040509454,0.0676940524556243,0,0,0.0260165225032653,0,0
"701","SPAL_0000524475",0,0.0536866513840251,0,0,0,0,0,0,0,0
"702","SPAL_0000524500",0,0,0,0,0,0,0,0.0780486116531459,0,0
"703","SPAL_0000525100",0,0.0276911123711515,0,0,0,0,0.194578955491876,0.100639015053234,0.0407749050217621,0
"704","SPAL_0000525300",0,0.270451189682107,0.0798397712183265,0.107228488171189,0,0,0,0.0516204717098485,0.0410179571050311,0
"705","SPAL_0000525700",0,0,0,0,0,0,0,0.0301378351400359,0,0
"706","SPAL_0000526000",0,8.31950899724219e-10,0,0,0,0,0,0.335846802062877,0,0
"707","SPAL_0000526025",0,0.0819971223455222,0,0.0798613036241175,0.0337558946055466,0,0.0656039079083304,0.154119753509208,0,0
"708","SPAL_0000526100",0,0,0,0,0.0285612256034793,0,0.0650568340253615,0,0,0
"709","SPAL_0000526500",0,0.0809597090211831,0.0797075741793453,0,0.0671677746097201,0,0.0649548598373932,0.0513241714199725,0.204364421440214,0
"710","SPAL_0000526550",0,0.0273032445870233,0,0.026567967426934,0,0,0,0,0.411131187147754,0
"711","SPAL_0000526800",0,0.107881354509775,0.0397558299917265,0.0808763854690253,0.033783913950666,0.0563608958563214,0,0.0518072589386589,0.081962630856164,0.066488379430077
"712","SPAL_0000528400",0,0.0805128482466245,0.118499544027374,0,0,0,0,0,0,0
"713","SPAL_0000528600",0,0.107591208742765,0.0396071735849292,0.0541276729131915,0,0,0,0.077882229800402,0.0818631840567128,0
"714","SPAL_0000531500",0.147247746605425,0.0563203825721173,0.12162544028251,0.106641982646061,0.0330065763677536,0.0183573297633094,0.0648802273825849,0.0252285764363099,0.0819071135342256,0
"715","SPAL_0000531600",0.144378929764047,0,0.0396264940635805,0,0.0336176008702416,0,0,0,0.040806481094469,0
"716","SPAL_0000531900",0,0.111919549264197,0.162791276413105,0.0796236890506844,0.0667242557376026,0.0276020724206845,0.0654035992721964,0.202989408474044,0.0411241084643234,0
"717","SPAL_0000532100",0,0,0.039903582706442,0.0268516467239248,0.0337625546540307,0,0,0,0.0820543705762398,0
"718","SPAL_0000532500",0,0,0.039905436462066,0,0.0334797723083917,0,0,0,0,0
"719","SPAL_0000532800",0,0,0,0,0,0,0,0,0,0
"720","SPAL_0000533100",0,0.0269318937167572,0,0,0.438989692932687,0.0845710933874293,0.0647609262275317,0.0259038275151419,0,0.0663761002175765
"721","SPAL_0000533125",0,0.0554580405632043,0,0.0264286458119183,0,0,0.196434395653562,0.0761624473391578,0.0410901636607546,0
"722","SPAL_0000533200",0,0,0,0.080379813706765,0,0,0.0654256570287956,0.0258287871345189,0.0411624656984049,0
"723","SPAL_0000534700",0.195185596763836,0.0566671948518829,0.120263018037818,0.0263050349047862,0,0,0,0.072695495699833,0,0.0667571028214616
"724","SPAL_0000534900",0,0.157752571133188,0,0,0,0.028309615783757,0.129164136184263,0.0259818912830155,0.0818373859317618,0
"725","SPAL_0000535000",0,0.216527328332948,0,0.0271151215239022,0,0,0,0.125282586445929,0,0
"726","SPAL_0000535100",0,0.0540043245114739,0,0.0538599102485958,0,0,0,0,0.0410083623133511,0
"727","SPAL_0000535200",0.194185090299416,0.0270064540208596,0,0.239165409857383,0,0,0.0649977070842513,0.051251907754932,0,0.133371893887789
"728","SPAL_0000535225",0,0,0.040017303132485,0.0265253159486437,0,0,0.0651662736038128,0,0,0
"729","SPAL_0000536000",0,0.108414821499411,0,0.0326447826721696,0.0493706897519943,0.0466756365259135,0,0.025897210054125,0,0.0836806725740949
"730","SPAL_0000536500",0,0.0393842176114826,0.0401232636542229,0,0,0.0278472173280723,0,0.0874137903442484,0.046433794891265,0
"731","SPAL_0000537000",0,0,0,0,0,0,0,0,0.122699574306034,0
"732","SPAL_0000537025",0,0,0,0,0,0,0,0,0,0
"733","SPAL_0000537100",0,0.161553091715637,0,0.0811005953199675,0.0338027005431076,0,0.258916012550278,0.0518920680524783,0.163816281648176,0
"734","SPAL_0000537200",0,0.0269303742377094,0,0,0,0,0.129561661171761,0.0516239721566269,0,0
"735","SPAL_0000537300",0,0.0273352396418957,0,0.0266878868980384,0.0336955819806918,0,0,0.0256234906454436,0.0822729548405222,0.070100071090094
"736","SPAL_0000537500",0.194252909719878,0.0270297992966867,0,0,0,0.0557342344493473,0,0.23107006953153,0,0.0667274332254325
"737","SPAL_0000539700",0,0,0,0,0.0338298737858752,0,0,0,0,0
"738","SPAL_0000539800",0.0490657722261773,0.0854900362770154,0,0.0539099341038977,0.0330053367789505,0.0276552359871801,0.259153389143288,0.227039812030748,0,0.0661923576185447
"739","SPAL_0000539825",0,0.0402647610038916,0,0,0,0,0,0,0,0
"740","SPAL_0000539900",0,0.108325497315941,0,0,0.0338547011941301,0.0281887814974663,0,0.0777896987183537,0,0
"741","SPAL_0000540000",0,0,0,0.0515364900366355,0.022213411205619,0,0.0577192681694894,0.00750377584261664,0.00443488182061173,0.155211882649239
"742","SPAL_0000540200",0,0,0,0,0,0,0,0,0.0408998362216563,0
"743","SPAL_0000540300",0,0,0.0406136449614734,0.0643860552967732,0.0339773995620042,0.0280214689635484,0,0.0258530635506284,0,0
"744","SPAL_0000543800",0.0482054511775514,0.107748359145334,0.0794092013741878,0.0269350305091932,0,0.05630995565533,0.194340913305689,0.12939247107006,0.122801726020385,0
"745","SPAL_0000544000",0.0478667770122424,0.028527157733754,0,0.0538847512892864,0,0,0,0.069903815527735,0,0
"746","SPAL_0000544500",0,0,0,0,0.0337560476434435,0,0,0,0.0409892792379671,0
"747","SPAL_0000545400",0,0,0,0,0,0,0,0,0,0
"748","SPAL_0000545600",0,0.0820907503280084,0,0.0536161033540646,0,0,0,0.0775789902854985,0,0
"749","SPAL_0000545900",0,0.0271639655733618,0,0,0,0,0,0,0.161671975535456,0
"750","SPAL_0000546000",0,0.0327336881924409,0.0398567406809775,0,0.134868936527856,0.0335104843362431,0.0649789334691225,0.0934704936980442,0,0
"751","SPAL_0000546100",0.048069958428672,0.123617308551905,0,0.0269937631761635,0.101268359270796,0,0.129294712668622,0,0.0511116925623306,0
"752","SPAL_0000546200",0,0,0,0.0271608339585938,0,0,0,0,0,0
"753","SPAL_0000546500",0.0554621813813633,0,0.0395639946740189,0.0810352536866426,0,0,0,0,0.0512044362490548,0.271847162665648
"754","SPAL_0000546600",0.14778871896246,0,0,0.0265233304826101,0,0,0.130412595021461,0.0506429139295414,0,0.133683238435671
"755","SPAL_0000547500",0,0,0,0,0,0,0,0,0.122699309223987,0
"756","SPAL_0000547700",0,0.133828907064242,0.0649247467138776,0.0362691391917473,0,0,0.0189298217498888,0,0.0553448941916669,0
"757","SPAL_0000547800",0,0.0386812890635981,0.0214791802137998,0,0,0,0,0.470829502909289,0.00380106642167496,0.132801489665308
"758","SPAL_0000548000",0,0.0268432171885669,0,0,0,0,0,0,0,0
"759","SPAL_0000548300",0,0,0,0,0,0.0319298796581156,0.118249423254478,0.126441336910083,0,0
"760","SPAL_0000550400",0.0488511883029806,0.108916438257358,0.0401386082342971,0,0.0334814946714667,0.0275785164730387,0.0651591865434947,0.381708372496013,0.0409155281270024,0
"761","SPAL_0000550500",0,0.164440460041258,0.0399316206299462,0,0.032777010953245,0,0,0,0,0
"762","SPAL_0000550525",0,0,0,0,0,0,0,0,0,0
"763","SPAL_0000550700",0,0,0,0,0,0,0,0,0,0
"764","SPAL_0000550800",0,0.0960052367461075,0.0797777480634506,0.0606799118845492,0.0674889053173749,0.0280647650309977,0.090643443740691,0,0,0
"765","SPAL_0000550900",0,0.0277517617667115,0,0,0.0402908613347914,0,0,0.0306919664371747,0.0569938993922604,0
"766","SPAL_0000558100",0,0,0.0789833466390401,0,0,0,0,0,0,0
"767","SPAL_0000558200",0,0,0.0404849420876688,0.0527993304730843,0,0,0,0,0.0410555002296921,0
