"","L1L2-ERR1466827","L1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","PF-ERR1466836"
"SPAL_0000286800",5.02386375378291,5.1957524727129,6.83241474146513,7.26689209014462,6.16694920518613,6.52060217410662,6.35872778538945,6.4648910141534,6.7438461778513,4.93894327344893
"SPAL_0000286900",3.07804574338135,3.17608453264706,4.15795257871079,4.19963823493485,4.00069951137504,4.43160779224395,4.37390901977552,4.57937827428773,5.08671028246135,3.41980059413508
"SPAL_0000287000",5.40477134186989,6.13667221995668,8.3232625654355,8.88146086779674,5.77504250474531,6.67218820920697,5.59199872022553,5.94681294828658,7.88820204407717,6.14636225678582
"SPAL_0000287200",0.893104970461894,2.28432489805402,1.00434366651207,0.980903213327923,2.21230527677992,1.45720243770364,1.97982811415114,3.00689161093433,0.0247580797734639,1.24478285173314
"SPAL_0000287300",6.80283671320425,6.32851970506781,7.23266002507444,6.54907546213693,6.9060204975319,6.6149310770158,3.29984499439012,3.43964275739697,6.31755039455787,6.12225392068452
"SPAL_0000287400",-1.55661278931909,4.69467171020119,-0.192275439095617,0.329237247832866,5.17946545789373,5.86122649055671,-3.32502350841814,-2.37211209697499,-5.67911381043142,-1.27261245814735
"SPAL_0000287500",6.09313831027456,6.36270017260531,6.37761625480754,6.68225698892686,6.0225909508906,5.83272144826514,5.72433923260393,5.89147054246487,6.04703108889653,5.95820146277039
"SPAL_0000287600",4.17091805016903,4.36641604444858,5.1159140914291,5.53991440808414,4.97349556079481,5.27325431617883,3.71751132580582,3.69944908269058,6.02771787991678,4.49095055717584
"SPAL_0000287700",-1.19825156550575,4.25242415702639,0.793498823823898,0.765562601786554,5.06866531699789,5.86656978937131,-2.10754671900069,-1.56588222655975,0.153713664910356,-1.2776840335449
"SPAL_0000287800",5.00570576945689,5.29197996192503,8.17366142404339,8.73316395234593,5.76755493091798,6.3971669169591,4.09051699241043,4.14096984214378,7.4239303071818,5.70077055064666
"SPAL_0000287900",-3.68296926671378,-1.1203970566485,1.22647572685302,1.79475403376216,-1.24626338805116,-0.994502166569674,-3.33274192458153,-3.29403772545593,2.0057397914591,-1.28799481182093
"SPAL_0000288000",0.202860520034913,2.27988024506857,7.53713849519026,7.8328795810627,4.13866601452938,4.86152396061498,2.87058701067742,2.3364091118023,7.67383666544585,0.634121610540565
"SPAL_0000288100",-2.94933545297327,-1.76216816712881,2.00068186686253,2.8478335674664,-1.64808659402686,-0.102911184548467,-3.32202554501255,-4.84785207703784,2.39515991903959,-4.97467439249889
"SPAL_0000288200",-2.11315256082305,-2.02168639843721,-0.0327213303624319,0.290124954812433,1.21000085906714,0.871224593334685,-0.521168090206479,0.11322834063028,1.5594495679755,-1.80637219881206
"SPAL_0000288300",2.35191743658249,6.24352001139393,3.38774550155007,3.09909935543699,7.84980555264589,8.02585716350744,3.19943151124991,2.75255820508845,0.387025105391885,2.07788736126226
"SPAL_0000288400",1.16369878335246,2.54490580568544,0.421968239725755,-0.145877945825778,2.3265801165453,2.35272397553574,0.133400737339263,1.08622014174415,-1.97816748963829,0.311961199646464
"SPAL_0000288500",1.16480773106413,7.38183526339012,3.46795269038527,3.50392645518248,8.99183501777301,9.72924074990764,0.134037904053745,0.970467591018136,0.204191414105415,-0.0184123577272988
"SPAL_0000288600",3.5617957358464,4.67923406551673,5.17583910219758,5.40049835320656,5.03703483590076,4.96903695177973,3.99822997528443,3.60089939289026,4.89019837993659,4.3408062478668
"SPAL_0000288700",6.92181272014538,5.86059791519701,6.71439143503253,6.85526186593025,6.22287848766425,5.87224338072993,7.31184848778187,7.35864774951258,6.83660561885191,5.88192329771436
"SPAL_0000288800",1.99317378226353,3.28118771999825,3.59849076184427,4.09571834818388,2.71438451758018,3.16107704133777,3.4042073610202,3.51471535898555,3.25478561927168,2.70337024566542
"SPAL_0000288900",3.76849684289568,3.91114244837591,4.07580544580758,3.90078208756522,3.4775496447011,2.7115004612503,6.59767938197718,4.53651628163318,3.48893048088817,5.14990751426627
"SPAL_0000289000",7.18649211237412,7.46225352597666,8.6810494965494,8.79280222153941,8.66184288640409,8.93941362800666,6.66841958153375,6.63974238418417,8.33650933861624,7.2840810930632
"SPAL_0000289100",7.37974925202331,6.71238251849193,7.10228191238367,7.17873082943462,6.88071872033796,6.9566880476771,8.29761553843797,8.1983905331762,6.83124630837702,7.34920658414106
"SPAL_0000289200",2.02553483228421,1.57816309740594,2.07061488616819,1.84882497784073,2.3618551395014,1.59707284545631,-0.1611084739155,-1.21328826138976,-0.321734340079614,1.91547488744144
"SPAL_0000289300",-1.55893082448258,1.35788556404908,-0.0121581815330323,0.196719118272998,2.96049354298812,3.1624152583921,-2.58166737575643,-1.16537202091408,-2.50671901630353,-0.875243679834549
"SPAL_0000289400",5.31164373085888,4.16315326008112,2.7868960755453,2.02052526699929,3.60746344014646,3.10866358153364,6.6310094253353,6.80671322705246,2.31490319033757,4.88193332563511
"SPAL_0000289500",4.42820505496459,4.71352792016649,5.25083085653517,5.84899172023606,5.00650306197978,5.25366004353016,5.23719413748217,4.62960994232755,5.74221307060757,4.30806949848206
"SPAL_0000289600",6.00672812298753,4.91810069164936,3.71895838703545,2.35808999548129,4.53890012790453,3.67803775901478,4.22682463493628,4.42889883811799,2.00029606257251,5.70364746780424
"SPAL_0000289700",3.93528076908477,3.60251505201426,4.59707244111591,4.57085145501139,2.95165394243814,2.94123172661274,5.16809440766075,5.17686764144432,4.16158265329867,4.15841442365282
"SPAL_0000289800",3.55326714285616,3.69538698522605,5.10222229798426,5.87369151059238,3.6813058698847,4.35838051089921,3.45343601282304,3.52575969966775,5.37380863416132,3.99379208481056
"SPAL_0000289900",3.12811479049554,3.60989121911941,3.31534811357901,3.71004667155364,3.16459655568906,3.71391499114708,2.50021573664392,2.25717012885211,3.39396362282365,3.09619516551765
"SPAL_0000290000",4.6614525257215,5.29108922561039,5.37317348702944,5.50347378617406,5.45624339757692,6.08434800107294,4.76094512497177,4.71843808187676,6.00756058095231,4.79304014706253
"SPAL_0000290100",-1.56675242040178,1.12655853724253,-0.991056263358007,-1.22512259756631,1.74535442379614,1.11228668686671,-0.997068842729707,-0.418397115660259,-0.00513106310286338,-0.572638099951539
"SPAL_0000290200",-3.69093125353653,-1.92931229083197,-3.31934542788621,-4.67226634784891,0.140447214532648,-0.100938811687717,-1.73829101327073,-1.79502462663824,-1.77128000202828,-2.6488163227828
"SPAL_0000290300",0.86773611828294,3.80195113615003,3.49065754510786,3.63327679229351,5.03594486650899,5.09548985710275,0.815327952024742,1.8536051337079,4.08106841099954,1.6827932760475
"SPAL_0000290400",6.55054990623725,5.80743879729123,2.96046915581001,1.76178449337398,3.7468912599102,2.02984273349869,0.510175688311898,0.397602492676659,0.660553190803889,6.92858226619508
"SPAL_0000290500",3.88705492800502,3.74590352711658,0.132476179408122,0.46765716287496,0.926458412840142,-1.67346647705759,-0.522348802946881,-1.06685079264803,-0.393715562090098,3.99077892392676
"SPAL_0000290600",5.20177456136385,3.18024680447793,3.90169981723749,3.35218146200047,4.34549022239917,4.04934253490146,5.10494722122534,5.26504285603086,3.36821128820534,4.47297752815777
"SPAL_0000290700",5.19221655280615,4.84216571099521,5.35366312903874,4.92051945602925,5.70704178782589,5.76387943907106,4.35358103258301,4.56467085390283,6.03373625711838,5.33298738118856
"SPAL_0000290800",4.09298245673415,4.89665360353119,5.49387707762911,5.80577312694447,5.22596211328707,6.08456966205925,4.83965304282412,5.03630922514691,6.01278357644109,3.86838815356171
"SPAL_0000290900",4.46156812931471,5.05818052948198,5.26053665342237,5.39628342637029,6.27898359561384,6.75870776318067,3.02217741474053,3.4317538702881,4.98536585805645,4.4168819274787
"SPAL_0000291000",7.54047435924844,6.95145383564589,7.08817826973099,7.09823717685812,7.02163345176362,6.96431956077246,7.84298803950546,7.99373339590067,6.6961197200432,7.03631701774516
"SPAL_0000291100",5.55014179311457,5.30521055148907,5.5797805514935,5.87885772518599,5.29093604564759,5.32048751757405,5.52393303854907,5.80865490953945,5.54385963158623,5.6692249656004
"SPAL_0000291200",6.31068253430403,7.1863276603946,6.6192242673597,6.64135263551138,6.96555462270409,6.44658458050064,9.38622145599808,9.18117232777799,4.43946693439413,6.13958798741249
"SPAL_0000291300",8.80951812634305,7.19694042367857,7.98050426226146,7.92902003603335,7.70238717889457,7.61523231745741,8.29719448265659,7.51857782920389,7.79544650278992,7.47199786943489
"SPAL_0000291400",3.36087047378825,2.15783262291672,1.80134421291238,1.95960122452371,2.15750874789937,2.25539861828756,5.5991355180493,6.11759055304579,1.08896784958507,2.860426993115
"SPAL_0000291500",5.18542953674734,4.08269511821478,4.42507673303481,3.33522251106286,5.00799003329678,4.93692199449098,3.95125940880663,4.74533795850194,2.87146495506975,4.46159297524451
"SPAL_0000291600",0.141225774589626,2.15094670267347,-1.561131950469,-0.0971379855445739,-1.08809377462096,-0.967269485806904,3.54892310698834,4.02362429483383,-0.549816306200433,0.307749359599001
"SPAL_0000291700",1.70784057774955,2.19674148106585,0.824654708776215,1.85077795993956,1.08017704752514,1.35733080590043,-0.824508201996781,-0.0217890441753489,-0.470134612847733,2.45733314824074
"SPAL_0000291800",4.45620238498883,4.77690747882125,4.40104842881425,5.06327058263225,4.89919278520547,5.69147838347897,3.82228232979081,4.56358516665131,3.58049079372332,4.99105699545464
"SPAL_0000291900",5.70664467313861,5.82977809101392,4.74977067393987,5.40516619666812,5.21314775870697,5.79190569748626,3.74684260104057,3.52916733919402,5.43101340515403,5.36619061434632
"SPAL_0000292000",1.69912311798809,3.3258375052312,6.82474434672482,7.15041154521445,3.68153342747042,4.49450135061795,2.80349007351645,4.07617019196404,6.65729961163329,1.78721124347906
"SPAL_0000292100",-1.58273436555297,3.51824693054755,0.79565784475456,-0.181599683313906,5.86966910845177,6.38961743636854,-4.91293732283212,-4.1036055778818,-0.634017740850036,-3.39080180672102
"SPAL_0000292200",2.37644857079215,4.00824300086838,7.53270560083917,7.43593667082887,4.25699708389,4.75476963401156,2.76234863542332,3.08452572619074,7.01775921494752,3.57791972433436
"SPAL_0000292300",6.84389768533305,6.06000651622784,7.40390069589653,7.19016285247011,6.9646568529075,6.82243757221789,7.66928024267785,7.3707544324901,7.31054717012749,7.36860363953792
