"","geneID","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"1136","SVE_0501900",0.0652693877606469,0.0641347677526456,0,0,0,0,0.188613278247054,0.0618659682706816,0,0,0.074717509443068,0.0741515331760405
"1137","SVE_0503800",0.128963012855067,0.0631300792386676,0,0,0.362140680158218,0.264727385266135,0.0620922809741476,0,0.384299678459961,0,0,0.07341991158147
"1138","SVE_0503900",0.129309605782542,0,0,0,0.884867707224321,0.777943423726637,0.127604868279603,0.188249373197391,0,0.385345921432517,0,0.0735988799210625
"1139","SVE_0505600",0.13214744710216,0.129742751380915,0.124317584440021,0.121519626487744,0,0,0.127362317420555,0,0,0,0.0757437909390303,0
"1140","SVE_0505700",0,0,0,0,0,0,0.755737139333085,0.619765499845954,0.391294869966282,0.383579548865583,0.375488549677474,0.445013568967888
"1141","SVE_0508300",0.319328724480352,0.319048780732972,0.131290281948302,0.128634869723446,0.280242307728851,0.0899884437121364,0.0638265359868441,0.123624783570337,0.15057376671735,0.0729346994525873,0,0
"1142","SVE_0508400",0.130474524661965,0.448067131599907,0.429374233696005,0.179970436010228,0.27566179760601,0,0.0628780818632552,0,0.0777091512371694,0,0.074838010315669,0.0741103632502102
"1143","SVE_0510700",0.258452494176007,0.126692775999309,0,0,0.708031991338641,0.777993960740309,0.318769917179076,0.125401550282678,0.078822710256078,0.0770638495463531,0.0749798649896964,0
"1144","SVE_0512700",0.389476719139582,0.0636164036226316,0,0,0.267250086269053,0.348075225680606,0.127796912245501,0.0628423978387958,0.0791304903227355,0.154710519350153,0,0
"1145","SVE_0514000",0.324697415776952,0.25449512604139,0.182711448680267,0.178899795496025,0.730229863983721,0.621412709235522,0.187583195408719,0,0,0,0.0744037088445319,0.073905275836884
"1146","SVE_0514900",0.132557995178879,0.0655352088496884,0,0,0,0,0,0.0630969196308485,0.0776407088681708,0,0.142222806799728,0
"1147","SVE_0516300",0.129005826497975,0.0632466730549532,0,0,0.353026768063817,0,0.191092610750022,0.187892542390169,0.314588021178296,0,0.149411699396692,0.0733431179108447
"1148","SVE_0518000",0.132339650962377,0.130259062770645,0.313376119335901,0.366185987075772,0,0.274332620971153,0.0634939013078431,0.0619307867577202,0,0,0,0
"1149","SVE_0518100",0.71685328423157,0.638908605838119,0.0614388409287022,0.180326918300565,0.356397558772529,0.609336691176276,0.0644019042788538,0,0.158818583453043,0,0,0.147944685483415
"1150","SVE_0518900",0,0,0,0,0.0878450820840358,0.171559287979932,0,0,0,0.076287031518437,0,0
"1151","SVE_0519700",0.455101559231,0.700389021030973,0.0606326551493252,0,0.540283692182454,0.441637365204823,0.253631673360469,0.0624594525824578,0,0.0772516351369994,0,0.149423759127569
"1152","SVE_0520100",0.130727163581109,0.064167533834634,0.247247620266894,0,0.0924692635055174,0.180163623814844,0.0628228819694659,0.061457319523399,0.0767907894762499,0,0.148166948909133,0
"1153","SVE_0520200",0.456621405396469,0.0639896028719249,0.245225103083088,0.419249076551728,0.0918676231562945,0.267780122926996,0.18854903618837,0.247429684874705,0.0776474156451259,0,0.0747982564822969,0.0742184303192782
"1154","SVE_0521500",0.266256042483378,0.130388274936946,0.559888387522386,0.42581104385943,0,0,0,0.064307323871338,0,0,0,0
"1155","SVE_0522400",0.325230045408421,0.0644560598499865,0,0.125549419933787,0,0.18229493026711,0.0639199146393662,0.0621385180391154,0.0765607881270429,0,0,0
"1156","SVE_0525300",0.19565306743955,0.319487917619282,0.121633632037297,0.119042709207236,0.36265077637805,0.266232731680802,0.126742021388273,0,0.0787075409845939,0.154361437689959,0.150937781130901,0
"1157","SVE_0529000",0.0651800187183633,0.0638155180313432,0,0.0594578927142424,0,0,0,0,0,0,0.0757330289846457,0
"1158","SVE_0530500",0.325124400814122,0.127461395113269,0,0,0,0,0.06306020223332,0.061988685843737,0.15651470667879,0.153443926183759,0.0750308878342038,0.0743134720027708
"1159","SVE_0532400",0.585365712694797,0.44567135503984,0.242337987569145,0.118714607513658,0.269556615955362,0.0880841954655095,0.0635226621295826,0.250339526204856,0.237076225633674,0.154541229587408,0.0757521227913155,0.223637104400763
"1160","SVE_0535500",0.319870177240274,0.382409122945185,0.265161549875664,0.323052220098129,0.376568751823832,0.812134420797857,0.128062295647086,0.0619000060623133,0.0750984262266762,0,0.134297928643582,0
"1161","SVE_0535900",0.130153684708576,0.128264721573133,0.0619852419677143,0,0.184192222982587,0.270103272232821,0.186871307986802,0,0,0.0746510587703897,0,0
"1162","SVE_0536000",0.450955567556671,0.189445478602523,0,0,0.352853386915543,0.172290172011883,0.127163442944071,0.062538443528835,0.157120170849654,0,0.074734239096162,0.146754552906523
"1163","SVE_0536400",0.324399964737082,0.12719254344259,0,0,0,0,0.256038765785182,0.125895835721957,0.237432624513365,0,0.226028662554317,0
"1164","SVE_0536500",0.160915818531831,0.443474303348645,0,0.146679413302862,0.191978441482439,0.69650829079109,0.289853582238029,0.0864916177882886,0.267201481928737,0.154160897820288,0.0995553062344322,0.0740934308592979
"1165","SVE_0536600",0,0,0,0,0.0876156513246923,0,0,0,0,0,0,0
"1166","SVE_0537400",0.127794826611311,0,0,0,0,0,0,0,0.0778166744129901,0.0760998969259471,0.0737495027619006,0.072414870273099
"1167","SVE_0539000",0.0630021713373396,0.0627383428822998,0,0.126384232762281,0.184252030098956,0.532818089980913,0,0.0609737872074276,0,0,0,0
"1168","SVE_0539600",0.195633745267836,0.127758054383996,0.547734597314938,0.297875816266641,0.181763340998832,0.177945744312208,0.126279316816463,0.186570468804732,0.0783784391341114,0,0.375874069548279,0.596251109301383
"1169","SVE_0539700",0,0.0648606536480589,0.187181288781455,0.121555094814498,0.186350484603472,0.182006541590955,0.126330855952287,0.061664995331257,0.0768962521834858,0.0757337981311371,0.0735059107404323,0
"1170","SVE_0539900",0.130111900465679,0.255145805651312,0.490148645150513,0.479542588447532,0.177984676845311,0.260837463608269,0,0.252718965715409,0.0793063828570201,0.155097830477233,0.0753046044028467,0
"1171","SVE_0540300",0.0658106265318182,0.129020862805934,0,0,0,0,0,0.1256117176203,0,0,0,0
"1172","SVE_0541800",0,0,0,0,0,0,0.191054728393015,0.250640164400738,0.0788803707944715,0.0771699462839844,0.150757441733693,0
"1173","SVE_0543800",0.0648972544569516,0.0636076073285042,0,0.11893146874761,0,0,0.0638582345607241,0.188483683348481,0.158189438889872,0.309458896802033,0.226728494092913,0.370724769488304
"1174","SVE_0544000",0.524403968900354,0.129311493429266,0.187849741909824,0.0608308997388895,0.46489813252602,0.454365081333464,0.251033458448273,0.307702148825103,0,0.225117223058297,0,0.215944529917115
"1175","SVE_0546100",0.392886970183619,0.192724051104662,0.568973188125145,0.431474978332305,0.0932206652098259,0.182929479116182,0.188095638678725,0,0.228949197621274,0.0746950591080117,0.142733598140548,0.0705614157814694
"1176","SVE_0547600",0.130458978028412,0.191682664211092,0.372836163216404,0.121579514692642,0.621062075511617,0.433302604125255,0.194360655943973,0.318182609890338,0.0791511086145888,0,0.148996610088994,0
"1177","SVE_0547700",0.131363534176447,0.257409423633758,0.183748985821457,0.419615144254039,0.273924308306514,0.178751519016291,0.255287659076205,0.188186648329625,0.317070875660118,0.155460060129722,0,0
"1178","SVE_0552200",0.065325536666909,0,0,0.119153043892892,0.181582734170171,0.177798145542259,0.126912079096505,0,0,0,0,0
"1179","SVE_0553400",0.256504728588295,0.254236180306434,0.129455745280992,0.0630292548186254,0.372771502551691,1.08115280811684,0.1267383161992,0.0619476655076955,0,0.07285073311233,0,0
"1180","SVE_0555700",0.196434232149036,0,0.85702269474326,0.299323310349237,0.27448195187801,0.447691058454709,0.253013490977922,0.124580778466775,0.235479273299288,0.153739032793487,0,0.0748351664179363
"1181","SVE_0556600",0.320507268525148,0.251005137487316,0,0,0.0884429459823697,0.346660172079377,0.188183358602723,0,0,0.0761759111880257,0.224026925835445,0.0734279392316883
"1182","SVE_0556700",0,0,0.195517383147822,0.127708423301516,0.0927411057015522,0,0,0,0.0747443712463703,0.0724094134901754,0,0
"1183","SVE_0556900",0.0654617515638793,0.19257886448858,0.0632667279986196,0,0.279906486555058,0.18279982647247,0.0626542328972398,0.185997591648697,0.0763302521085138,0.0747841328709655,0,0
"1184","SVE_0558500",0.326587801443514,0.319286117152021,0.491297558367056,0.359589682447388,0.184235408156234,0.447934219906287,0.125072581471618,0,0,0,0.296098606599344,0
"1185","SVE_0558600",0.195901895708329,0.128059665753723,0.0612493386223076,0.179926095241621,0,0,0,0,0.0778223972630292,0,0.0748639685526912,0.148757323672879
"1186","SVE_0571200",0.0655482431148817,0,0.190050599130808,0.246924541242449,0.18685087593722,0.457603835832112,0.12547433771319,0.186243341568308,0.152862530746114,0,0.0716130309483521,0.0706963196904128
"1187","SVE_0572600",0.260637514375856,0.191597867042731,0.245008607735766,0.119877425675603,0,0,0.0643038983523187,0.0632415103016763,0.23835496424885,0.233014568811849,0.0755662616006327,0.296759966629558
"1188","SVE_0573100",0,0,0,0,0,0,0.0635104268428562,0.12223400014678,0,0.154757461420126,0,7.6194495621381e-05
"1189","SVE_0573200",0.0650295430184242,0.0636147813223663,0,0,0,0,0.585685386613249,0.829843520417127,0.470523048470042,0.307055428485225,0.291825248147419,0.143445667169857
"1190","SVE_0573300",0,0,0,0,0,0,0,0,0,0,0,0
"1191","SVE_0573400",0.260365611871876,0.191405557620323,0,0,0,0,0,0,0,0,0,0
"1192","SVE_0573900",0.197695359123565,0.322817457539706,0.247211591028981,0.726164772227033,0,0,0.31725493266584,0.124803984985726,0,0.0769200978417893,0.151004876390817,0.149993447332611
"1193","SVE_0574900",0.195921986878485,0.256014762086872,0.42849204482508,0.419341351010651,0.179134654406064,0.0874814080727361,0.0643156335868108,0.379544732481864,0.079596122615025,0,0,0.223640255414949
"1194","SVE_0576400",0.657497996345419,0.644418892077794,0.618096997018981,0.181440949665189,0.359943988418569,0.351608742569709,0.0648835992012772,0.0638128361375713,0,0,0,0
"1195","SVE_0576500",0,0,0,0,0,0,0.451641646200572,0.380047473246337,0.235216960382381,0.153441689061541,0.293844443098137,0.288743397347938
"1196","SVE_0579400",0,0.193576569398961,0,0.0601849796572778,0,0.0898234021589224,0.0637692829732161,0.125693748165348,0.0792449088789439,0.077462732261303,0,0
"1197","SVE_0579800",0,0.0639444534875474,0,0,0,0,0.125813194061738,0.433794414600745,0.07811060129254,0.229537648740495,0.224855781378986,0.149004859670898
"1198","SVE_0579900",0,0,0,0,0.0885181093132389,0,0,0,0.228487754936134,0,0,0.145048369588542
"1199","SVE_0580100",0,0,0,0,0,0,0,0,0,0,0.216120560339519,0.0716061688943915
"1200","SVE_0580200",0.0655858619099959,0.0646686752007021,0,0,0,0.272743364181597,0.0628387346385753,0.0617357388330706,0,0,0,0
"1201","SVE_0580300",0.130998552312407,0.193175019733094,0.254919069313452,0.124555046411473,0.656947416174929,0.548352121664267,0.0632444319413926,0.186436239272434,0.0763499933033386,0.148890699243531,0,0.139137877516886
"1202","SVE_0583100",0.0652377365525136,0.192132581952469,0,0.361364811297551,0,0.179817438536608,0,0.0613392289854296,0,0,0,0.145903701564302
"1203","SVE_0583200",0.132524562723059,0.0648751242201361,0.309015079334869,0.423117223231908,0,0,0,0,0,0.0785876081059494,0,0
"1204","SVE_0584400",0,0.0628042905236349,0,0,0.0888900881586328,0,0,0,0,0,0,0
"1205","SVE_0584800",0.0660425513845478,0.129235777210994,0.185285744346141,0,0,0,0.444700119632023,0.187806203030532,0.315765172571445,0.154538183933512,0.151485669206833,0
"1206","SVE_0586200",0.0746078435260523,0.247881372044804,0.311565390321666,0,0,0,0.236391851153511,0.0762761540431207,0,0.179372825850869,0,0.146040842886948
"1207","SVE_0586400",0,0,0,0,0.0894350891063883,0.0876602403994139,0.0956158826264086,0,0.222111568075173,0,0,0
"1208","SVE_0586500",0.583328496471551,0.317723231963238,0,0,0,0,0.191859967759065,0.0629023282200282,0.0790697421202191,0.154617621845096,0,0.147696417521641
"1209","SVE_0586600",0.127890348700206,0,0,0,0.354295621145829,0.607653533277181,0,0.0614747305061931,0.0775605596337877,0.151929657504985,0.371940714903323,0.0734857257853124
"1210","SVE_0586900",0.391565257213293,0.384851991039602,0.0632834966813828,0.18480844579457,0.279790537246486,0.274745888751297,0.125563767093808,0.185709652864234,0,0,0.0708584533315097,0.0699992646944698
"1211","SVE_0587300",0,0,0.186610934388493,0.0608468846148752,0,0.0893483878005437,0,0.0643218469793167,0,0,0,0
"1212","SVE_0587600",0.129472978559048,0.380680670015623,0,0.29667696428635,0.444288239061571,0.260421889184232,0.191191971779583,0.125348203977327,0.0789203078401363,0,0.150676119629691,0.0739323588950634
"1213","SVE_0587900",0.13159601123835,0.321992880788993,0.124023636393643,0.363315406707986,0.371560609830337,0.36195723202319,0.0630671837633903,0.0617325581072122,0.154301810073069,0.0758112165490615,0.0744546076502174,0
"1214","SVE_0588000",0,0,0.123218855787741,0.120409064661369,0.277765481090122,0.0898912960388106,0,0.0618214723703265,0,0,0,0
"1215","SVE_0589400",0.186914063450372,0.0623179732363252,0.129890718199597,0.0633030166071554,0.276450601694683,0.0882885423571977,0.124630952825466,0,0,0,0,0
"1216","SVE_0590400",0.450756293426242,0.0631197059808388,0,0,0.0882519151212358,0.0861730198113572,0.254120110796464,0.312380517501322,0.157102264476763,0.153626079594067,0.299113188819075,0.293600732270652
"1217","SVE_0590500",0,0.0631407659352493,0,0,0,0,0.0633076605662909,0.311414376152765,0.156968176738422,0,0.150191915502919,0.073869924486497
"1218","SVE_0592300",0.261010573819694,0.191381326961002,0.18405334224986,0.119744575360333,0.184052886923696,0.268494565561569,0,0,0.0766589064819479,0.0753509026990627,0.0739511867611575,0
"1219","SVE_0592400",0.524096949542307,0.769437069069349,0.378028605759176,0.369790660777656,0,0,0.392193535883324,0.256608392128151,0.158388901807908,0,0,0
"1220","SVE_0592500",0,0,0,0,0,0,0,0,0,0.0767060985956739,0,0
"1221","SVE_0592600",0.0645112630712382,0,0,0,0.270400853543385,0,0.0622914223023058,0,0.154642460282674,0.227269961647704,0.0742311254042231,0.073736349957943
"1222","SVE_0593000",0,0,0.124939315839161,0.0609779367761926,0,0.0909511564341186,0,0.0628052656410296,0,0,0,0
"1223","SVE_0593600",0,0,0.246401069291201,0.120533283240499,0.26765815072557,0.174327082387268,0,0.0634489093537938,0,0,0.150796764560572,0
"1224","SVE_0593800",0.457732445935588,0.0640277712316216,0.610021424118384,0.656405979724515,0.4532326188827,0.266637434131725,0.191067047350513,0.125334268130351,0,0.0775796351159134,0.07602699094225,0
"1225","SVE_0594000",0.0658656650729072,0.194593304963687,0,0,0,0.819185675146061,0.188836209461826,0.0616693388373086,0.0766685379159239,0,0.0724579131074626,0.144340173471199
"1226","SVE_0594300",0.0652541288119188,0.127590690087223,0,0,0.368113763837136,0.178999773054072,0.0624755689563352,0.0612281000684378,0,0,0,0
"1227","SVE_0594700",0.19647208774107,0.259797072700424,0.0669597359200686,0.130715030440645,0,0,0.0651111922075363,0.0634292444892154,0,0.0748972121943381,0.208435064862398,0.0686220649043481
"1228","SVE_0595500",0.194838235474462,0.297944824268172,0.188224515534913,0,0.464692239484988,0.340661500783451,0,0.123100603702006,0.0759092043785979,0,0.0711097425439657,0.140977139838804
"1229","SVE_0595800",0.0665025902365618,0,0,0,0,0,0.130702140044022,0,0,0.0763916640790892,0.0357205997677467,0
"1230","SVE_0595900",0,0,0,0,0,0,0.107395462983045,0.0857439431537011,0.183394375944115,0.361457742781183,0.372545377074575,0.0802197795014384
"1231","SVE_0596000",0.0663203222703688,0.044246646935599,0,0,0,0,0.146735373997292,0.125301594516192,0.0775351485393827,0.0762991418476532,0.278276642073273,0.212297322982202
"1232","SVE_0596100",0.210994569271517,0,0,0,0,0.134873497432416,0,0,0,0.0986553220568783,0,0
"1233","SVE_0596200",0.146964427460201,0.532986316456049,0,0.0720003058973138,0,0.0219749079147498,0,0.234122080499671,0.100650603135022,0,0,0.199601972369835
"1234","SVE_0596400",0,0,0,0,0,0,0,0,0,0,0,0
"1235","SVE_0596500",0,0.0633398434965285,0,0,0.629006320210619,0.439926508773599,0.188411137867593,0,0.0779503628035037,0,0,0
"1236","SVE_0596600",0.129382221598826,0.126685556368096,0,0,0.538061133562157,0.791355731139715,0.063007875815486,0.123993677369091,0,0,0.150427325381097,0
"1237","SVE_0596700",0,0,0,0,0.456734875434247,0.355570576112084,0.186146570206956,0.121563139259103,0,0,0.0733629487269367,0.145055057285095
"1238","SVE_0596800",0,0,0,0,0.283610628719701,0.275255812054398,0.12867507074933,0.0627788615659024,0.0772535084672376,0.0750593968443864,0.209420718397811,0.0692014900061112
"1239","SVE_0596900",0,0,0,0,0.362588695132985,0.354113055042981,0.187717209974086,0.184775970801585,0.077677730155264,0,0.29819561744767,0
"1240","SVE_0597100",0,0,0,0,0,0.0878555289789561,0.250945362068731,0.28393728114537,0.155838840745189,0.229223660189746,0.0747131994655215,0.0738835251790301
"1241","SVE_0597200",0,0,0,0.0603066979625326,0.0926428562373328,0.180910303341876,0.188656767162673,0.184205146694667,0.384066305000123,0.226436814204229,0.0738817949546469,0.0730615954061821
"1242","SVE_0597300",0.191627981153245,0,0.193426341172151,0.0627834535007126,0.464146862771808,0.26923343528514,0.189366386904615,0,0,0,0,0.13318384917477
"1243","SVE_0597800",0,0,0,0,0,0,0,0,0.0769974061765386,0.0755996395935028,0,0.0735394047993216
"1244","SVE_0597900",0,0,0,0,0,0,0.0638219414809949,0.188059203067416,0,0.0772593243903907,0.0756117632453044,0
"1245","SVE_0598000",0,0,0,0,0,0,0,0.0623212988205746,0,0,0.0746159162189087,0
"1246","SVE_0598100",0,0,0,0,0,0,0,0,0,0.0745858993075398,0.0732512169302505,0.0724346682445344
"1247","SVE_0598200",0,0,0,0,0.266139851952926,0.260225375533796,0,0,0,0,0.0705409910251286,0
