"","L1L2-ERR1466827","L1L2-ERR1466828","FLF-ERR1466829","FLF-ERR1466830","FLM-ERR1466831","FLM-ERR1466832","iL3-ERR1466833","iL3-ERR1466834","PF-ERR1466835","PF-ERR1466836"
"SPAL_0001363000",4.37988007272545,5.77038358912571,4.66691254300656,5.70124330690301,5.68120858846797,6.39155043548208,3.6209174556453,4.08781893080798,4.71413030964937,4.2797886340698
"SPAL_0001363100",2.96634631220612,3.05664335966887,1.47596197321292,0.917080628667336,1.72581013373049,1.45657610003689,4.50771848253069,4.68285471947749,-0.789647545684818,2.97780114175907
"SPAL_0001363200",-2.28929697552652,0.430273470243855,-2.27206442160559,-1.58078376989801,0.796922125880951,-0.6085984359597,-1.31511655887976,-0.541356042724023,-2.13839044785322,-2.89579625822473
"SPAL_0001363500",7.21410360444088,5.68188898641506,6.23558188411028,5.84867810256884,6.07589848142574,5.46169491312149,5.49941811406006,5.50165817617921,5.77219580199235,6.43432871529437
"SPAL_0001363600",1.44174270052018,2.92932828294829,2.44385435630109,3.40821796764927,2.96204887159179,3.05581742842672,3.0268476254438,3.42844125339998,2.42042646076725,2.30281963150824
"SPAL_0001363700",-1.85801553612235,-0.423872526829622,-1.61630889845397,-2.03717047968924,-1.35973223054995,-1.33536541964981,-2.2968347731716,-1.32067183121293,-3.18356423324566,-2.33770707996561
"SPAL_0001364200",1.21011197834676,0.79308810553158,-0.0336424567071946,-0.0537255364101642,-0.70645043828612,0.232138662897842,6.05308364263521,5.81509791043902,-0.275235016719909,-0.5831145435783
"SPAL_0001364500",1.53862202824293,4.06701310307594,9.43862013832021,9.36368661577625,6.02404892386951,6.46835777488186,0.155851478852654,-0.947358760336595,-1.71121382177408,-0.371590654034468
"SPAL_0001364600",1.35435961795338,2.6545926829975,3.53193634420134,4.87447563815492,3.38119138765949,3.57798963954917,1.84353919572231,2.68543297014471,3.38521186065261,2.17301482247109
"SPAL_0001364700",-2.04407967575374,6.56447242072825,1.85694918798418,2.03063756728941,7.65605364136708,8.16830559137886,0.734608237279333,1.5797184571822,-2.87973393255806,-1.85540958496136
"SPAL_0001365100",2.59425707768691,2.12837735187433,4.02359516046785,4.67265436869127,2.24582823972914,2.19503793240553,2.93279980849299,3.08042575070048,2.97593301188916,2.34594447123306
"SPAL_0001365400",2.44322745693715,0.712529743721462,0.194803875742273,-1.46593040256189,-0.213504278517772,-1.31337104186636,1.47698453752068,1.94630585583402,0.0109211384810784,1.87972426240858
"SPAL_0001365500",-2.52617989974777,-2.60145844350377,-2.11735928552571,-2.12601317910176,-2.17406167944828,-2.86710967376158,0.41227229978942,-0.292893743578868,1.96212946186167,-2.33670104293136
"SPAL_0001365600",3.60061533510997,3.44654956246736,4.3688526791699,4.87610000008117,2.94904720451269,2.97468791926703,5.34170717612289,5.78831461664979,4.73368679236829,3.88945227062907
"SPAL_0001365700",6.89868719910216,7.6934760940143,5.91651910798955,5.04137536111789,5.96176112556739,5.35026415999477,5.93108163899542,5.82392926500722,3.55306846015898,6.00324497033359
"SPAL_0001365800",3.38059188296109,2.9147988610928,1.99015900106022,0.899679735842047,1.85240041556007,0.758159479405056,4.99692362355042,4.52007568999681,0.561780251902127,2.15231893079941
"SPAL_0001365900",4.93529759209683,4.19744993018266,3.60412520574825,2.80717276321978,3.2972966926858,3.30393420942969,0.409593878638932,1.29415637849631,2.04598121751849,4.22413187190589
"SPAL_0001366000",5.65343151577987,4.87186537408812,3.51383775655093,3.87593378438253,3.70298826943122,3.62424905326275,3.85300400187584,3.97140034693975,3.12696198705757,4.62519331005753
"SPAL_0001366100",4.8551292638391,3.77340624951593,2.99855421481787,3.39957104324883,2.43812203402143,2.46707131134772,2.17250595538508,2.81651848012839,0.561741573390427,4.54031241876128
"SPAL_0001366200",4.87598898244962,4.65807642786604,4.45551425772065,4.72469992815995,3.28630413389611,3.37965028049768,5.99967931290635,6.10801294001502,4.32280130166837,4.83295085705043
"SPAL_0001366300",1.28088301143611,1.13978676134675,-0.496652424418385,-0.306416288042391,-0.835659724338018,-0.907186444990572,3.64796248851497,3.8238327575799,-0.444943057234787,0.614151184381779
"SPAL_0001366400",0.690511759259399,-0.711289556844053,-1.88486028851644,-2.50620078833461,-1.94892008147971,-2.3029175918961,1.44781735671232,3.51787974763055,-2.40993212040776,0.204369451947084
"SPAL_0001366500",5.49237961803899,4.95828248800952,-1.21897955661795,-2.30148312526934,1.19673429807548,-1.89296466626351,1.51328176109887,2.52515771503285,-2.41017942153088,5.84973072070032
"SPAL_0001366600",6.5463505543817,5.75907496248304,4.70735561627022,4.54095932268432,4.20909386308915,4.02650628100513,5.18875981171323,5.63765751022322,4.3942123830559,6.44881673857018
"SPAL_0001366700",3.37259113227266,2.19682202382647,-1.68243060568675,-3.02366241686962,-0.287099374914676,-3.81529436332805,-2.86122056319513,-1.72955209558792,-3.18405741802518,2.26040324377455
"SPAL_0001366800",0.194206045233069,1.64869482677109,-0.0214704863269648,-0.448737941329303,-0.490443703051003,-0.321303023239187,2.60645709837905,3.24915903754644,-0.167312585780505,0.116070823198987
"SPAL_0001367000",-3.02439127874412,-3.40210217801566,-3.81529436332805,-3.81529436332805,-3.20628985568934,-3.81529436332805,-3.81529436332805,-3.38982232019686,2.45856499912264,-2.33053844806861
"SPAL_0001367200",6.19908709572964,4.63478138037222,3.50184086542303,3.12652553911257,3.6758499823101,4.05940285423459,6.35256442303228,5.56827323999216,4.69896770373665,4.99488487548092
"SPAL_0001367300",5.41844851543839,5.07808858828211,4.69703557733321,5.72089318434,4.95061911116108,5.41397197599711,4.67960060073443,4.50929031449911,5.50437432007699,4.90833058404064
"SPAL_0001367400",4.96856869967196,3.84495832338681,3.25996349624981,2.72785733579388,2.59396858667371,2.15935432394234,1.85789138571563,1.74219785123823,1.29653218495858,4.27620382890896
"SPAL_0001367900",-3.81529436332805,-2.59606003747144,-3.16798512061821,-3.81529436332805,-2.44868672669783,-2.87973075009379,-3.81529436332805,-3.81529436332805,3.34647837800911,-1.92692600990797
"SPAL_0001368000",-1.83680453949239,-2.22347022310667,-3.1651466674133,-3.36996617238391,-3.20785573314438,-3.81529436332805,-0.195904105986271,1.56784050439892,-3.81529436332805,-3.81529436332805
"SPAL_0001368300",3.77684648974901,4.99444790648839,5.22260739642907,6.36707620194479,3.54164787353308,4.45050664707242,5.81774794363192,5.98806493556475,5.02049661445578,3.64065998221506
"SPAL_0001368400",2.85782437264293,2.72944746685088,1.39046903382131,2.15209678961949,1.3745666220503,0.890656962957688,3.43441591506983,4.15911633520021,1.44642785866238,2.27209220826537
"SPAL_0001368500",3.61876136678523,2.86320540836408,1.73575161027537,2.01453973234578,0.995148774392303,1.27768923816685,4.71143386458134,5.11923180674774,1.91768170939056,2.93867236817406
"SPAL_0001368900",1.70643226728858,1.20273487704319,2.61096205796581,3.19620521098895,2.20721370799219,1.95693263726512,1.44884832058098,1.56010721544327,2.27631687582527,1.89288853318591
"SPAL_0001369000",4.64113148069828,5.75130498520876,7.32679091780552,7.07874161264444,5.72861393851995,5.80745998297859,4.97681926196715,5.35271735989237,7.10965367437632,4.84931597885558
"SPAL_0001370100",-1.21357110536169,-3.08415991955032,-2.72816711300294,-3.02134324697771,-2.44717164846421,-3.81529436332805,-2.29492577561805,-3.81529436332805,7.02456427723574,-0.376482474938991
"SPAL_0001370200",-0.427513531432693,0.966486774982518,2.02995288385851,1.30302986219323,2.87002329820958,3.22049574314651,-0.726473533294551,-0.786874978475928,3.66533749335994,0.210083904275027
"SPAL_0001370300",1.21815247937297,3.02338131110177,5.31025259562542,5.637448043041,4.23111439836092,4.51475926309878,0.732804864701056,0.986461863012172,5.85690140197267,2.76471904610452
"SPAL_0001370400",4.1547615951968,5.76439552105805,6.65299798113398,6.96554796588662,5.53674155250785,5.80461122866865,3.55859762360474,4.05324423426378,6.24740543626935,5.45373541771142
"SPAL_0001370500",6.6112181161585,5.34558771545283,5.17607299713732,6.06986391994804,5.24028876041164,5.72306155641363,0.788647294681585,0.532310091598333,-2.41021085986993,6.4484142057004
"SPAL_0001370600",4.03529481244197,3.02872346928687,0.293914220013937,4.10873159244048,2.7921493632119,5.35576826671237,-0.457623329529623,0.527522199597138,-3.81529436332805,2.42127155765302
