"","geneID","FLF-ERR146941","FLF-ERR146942","FLF-ERR146943","iL3a-ERR146944","iL3a-ERR146945","iL3a-ERR146946","iL3-ERR146947","iL3-ERR146948","iL3-ERR146949","pfL1-ERR146950","pfL1-ERR146951","pfL1-ERR146952","ppL1-ERR146953","ppL1-ERR146954","ppL1-ERR146955","ppL3-ERR146956","ppL3-ERR146957","ppL3-ERR146958","PF-ERR146959","PF-ERR146960","PF-ERR146961"
"82","SSTP_0000067300",0,0,0.0180636176390588,0,0,0,0.0664593613046598,0.0277227751452034,0,0.336791535830118,0.0331524017377851,0.0185049368959553,0,0,0.0161844306877434,0,0,0,0.0905369325629539,0.0978142492892768,0.046100867577989
"83","SSTP_0000067800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"84","SSTP_0000067900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"85","SSTP_0000068300",0.0166361384652773,0,0,0,0,0.0181335041644805,0,0.0272192128908431,0,0.050137870688835,0,0.018214959018297,0,0,0.0241268390905381,0.0235293878268284,0.0707407975229436,0,1.13550789824499,0.505761866139686,0.877232583534522
"86","SSTP_0000069000",0,0.0343810997601708,0.0357541280953529,0,0,0.0181206863080014,0,0.0273699793022933,0,0.0669804117178732,0.0818513744901543,0.0366172192023781,0.0764497540223973,0.049578740309887,0.0656583068762017,0.400896589142027,0.211206043579889,0.639648859734761,0,0.0242352957370427,0
"87","SSTP_0000072100",0.0337776910006276,0.0172203135368144,0.054132588696061,0.154254028469815,0.112017996711474,0.144509952687335,0.0221291856567194,0.0276928856068246,0.0369827289000421,0.033642398107888,0.0496751254367902,0.0369716805086995,0.0760295506359674,0.0328275844995358,0.0646646798830595,0.0470784172882081,0.0467745995277975,0.0217435026625202,0.180873753414435,0.0244270637397965,0.0460491910471476
"88","SSTP_0000074464",0.0671776327165297,0.0515686716744736,0.125765376406722,0.273661197064351,0.352979530442264,0.289471449350977,0,0,0,0,0,0,0.0253850566345712,0.0493363651433227,0,0.306076413238964,0.0701943433020249,0.19652227590926,0.180977830608278,0.0486916876903582,0.161687776432297
"89","SSTP_0000074476",0.0166768500450874,0.068612668112149,0,0.204499730098314,0.405681528695136,0.217138297486669,0,0,0,0,0,0,0,0.016455603100577,0.0163175731875956,0.0941656126424001,0,0.0658228889218071,0.0904797521063041,0.0242322745384891,0.0925714183025121
"90","SSTP_0000074488",0,0.0517300664605857,0.0536261649541213,0.204202258523222,0.127922307348549,0.181060814378161,0,0,0,0,0,0,0,0,0,0.0943291605883793,0.0235261420429304,0.0665470084963531,0,0.072457602094836,0.0933691929112923
"91","SSTP_0000074500",0.0166471864012596,0.0172573694299758,0.053682003634052,0.187529827114998,0.347838531800082,0.126901804531697,0,0,0,0,0.0163619069683937,0,0.0255655203983147,0,0,0.21247123614379,0.094210473569039,0.111026955884046,0,0,0.0233738223658476
"92","SSTP_0000074550",0.050275618854696,0.0515477895452087,0.0179342459109178,0.222159742115203,0.37075698434373,0.362010015713256,0,0,0,0,0,0,0,0,0.0325545537750271,0.070667044693481,0.0468072067804867,0.196990678471758,0.181044256014656,0.0972606083892099,0.0462754095761385
"93","SSTP_0000074600",0.050498041902382,0.0172078200925462,0.03599815548042,0.154109818738274,0.0558388518057624,0.162840088521194,0,0,0.0370223555631751,0,0,0,0,0,0,0.212033756802914,0.140455246408247,0.0654758326839684,0,0.0487711551977948,0.161649317704358
"94","SSTP_0000081100",0.0506178611281684,0.0516669945229113,0.0540992744061293,0.205679814157073,0.20519059134672,0.0904329209296945,0.0663556135351953,0.304444258101439,0.407178419880586,0,0,0,0,0,0,0.0235577560557462,0.0702211203896604,0.108949971691049,0.0905214350689571,0.0976756044650311,0.115319805317873
"95","SSTP_0000081200",0.134808967386692,0.120527100930817,0.144117529199446,0.154214982413201,0.0558941618194871,0.144800603523813,0.0220984508212202,0.110612897823135,0.111097544803221,0.0504535961749765,0.0495816966616897,0.0369337135522129,0.0507864626012531,0.0328978062915408,0.0811300033683156,0.329937904341584,0.187331309252061,0.196409346665543,0,0,0
"96","SSTP_0000099000",0.0672665981051774,0.0687658388288832,0.035963859434474,0.0342138997321845,0,0.0542282430974418,0.0220585186113179,0.0276018403033251,0,0,0,0.0184334993967527,0.101457386311529,0.0164307411853914,0.0162126747205701,0.917933288577873,0.280642864682781,0.697743902959097,0,0,0.0922826513150462
"97","SSTP_0000114333",0.0168984264762607,0.0344534806655513,0.0722131294986871,0.120021162090932,0.0560392807298741,0.162598796042038,0.797062659471136,0.0831247887644432,0,0.0841374539470124,0.0497011998792022,0.0924703639308038,0,0.0656651580378244,0.0161663887760874,0.0470894073271003,0.0701775026824753,0.0434872959743858,0.090456393516582,0.171065524998678,0.115132214767689
"98","SSTP_0000114366",0,0,0,0,0,0,0.0444310136781435,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"99","SSTP_0000115300",0.0842789223860952,0.0172106129856502,0,0.0171280503828247,0.0931748160819696,0.0723229302669748,0,0,0,0,0.0165289371870799,0.0184636345713248,0,0,0.0161994903476113,0.0470916413507643,0.0701902601001774,0.0435765685386833,0,0.0487985122406767,0.0922379911062475
"100","SSTP_0000115450",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"101","SSTP_0000135400",0,0,0,0,0,0,0,0.0668577539544643,0.101338714246249,0,0,0,0,0,0,0,0,0,0,0,0
"102","SSTP_0000142000",0,0,0.0358492890117244,0,0,0,0,0.0275204893670544,0.073900627704537,0.0502659140559915,0,0.0183901682541505,0.0760635157889249,0.0328530521585013,0.0649213497717546,0.540859866155471,0.140210306612015,0.392956370911724,0,0,0
"103","SSTP_0000156250",0,0.0516575164611271,0,0.27257977010697,0.0732459062815813,0.144907476573168,0,0.0272510404208011,0.0736908098580111,0.217191481844811,0.179682264039922,0.109432097153965,0.10216772170457,0.115849817899589,0.0659378650804584,0.401155485234643,0.281827077609716,0.332138959296752,0.090577277229188,0.12082480918554,0.163088849084542
"104","SSTP_0000157100",0,0.0172234204554838,0.0541744039357788,0.0171434385310294,0.0373739628817965,0.0360988318347083,0,0.0277141346115123,0,0.0168242865872086,0.0165728462865525,0,0,0.0164003200957793,0.0322885712509445,0.376459109016211,0.0935025561917087,0.325669770772989,0.0903895642563338,0.0244393317223718,0
"105","SSTP_0000162800",0.0166457215983363,0.0517940232605151,0,0,0.0549063156324314,0,0.0218753338219254,0.0544810782663258,0.184037989355386,0.100290778928874,0.0654496482980917,0.0546938731449655,0.434849665865614,0.14933184378897,0.0993438692890448,0.141695512919058,0.0470913507704045,0.0666111676059016,0.0906936151427042,0,0.0233707932029742
"106","SSTP_0000167000",0.0843899836403838,0.155045813275395,0.16234826315774,0.154304251024384,0.13061673570113,0.108547436016926,0.0663758268308518,0.0553704809639265,0.222155579694212,0.100967177371331,0.148953631959934,0,0.0761458381350242,0.0328788424012882,0,0.141384085523199,0.0468265569704854,0.0653848925482653,0,0,0
"107","SSTP_0000167100",0.0668163825201105,0.0861512934061198,0.0716906648426945,0.0855249127290875,0.27700358237718,0.0908245903557552,0.175626286301176,0.384233936688982,0.370389739243277,0.151058442553502,0.229750614017019,0.12848349047236,0.0510779248092789,0,0.0987103934188285,0.259982517047303,0.0940643294298028,0.110487414236701,0,0,0.0465875795492268
"108","SSTP_0000187450",0.0168849683170914,0.0344356521234975,0,0.171368250619057,0.167991357121977,0.0722474538236672,0.132750123936373,0.110746135770613,0.0369800664526206,0.0336374712058475,0.0331097786710415,0.036963295290131,0.0506833763695773,0.0328259786947936,0.0646651978722844,0.141223279034026,0.0233842644232051,0.0869750305866296,0,0.0732683342368669,0.161168539723219
"109","SSTP_0000211000",0.0168830640970158,0.0172324754974297,0.0180441117581194,0.171500437122629,0.0746607764440002,0.0361934627743924,0.0663957551913442,0.138467762830152,0,0,0.0331108028223369,0.0184896099606876,0,0.0164443568937663,0.081047513235779,0.0707134551693887,0.0702608761630009,0.0654045233953925,0,0.0244334261323857,0
"110","SSTP_0000211050",0.0506941884502959,0,0,0.239988530472636,0.0560362103707586,0.0902843582673002,0.199236851896414,0.387869812774967,0.369742947099941,0.0841153291065946,0.115961421010682,0.0369818135159284,0,0.13125864870832,0.0807736294975904,0.141206454233377,0.140291302545737,0.195549239373239,0,0.0244336089212588,0.0920470377682963
"111","SSTP_0000217200",0.20038033312823,0.206845789398659,0.232854730690191,0.0512956059935381,0.0921515251596289,0.0181626226848895,0.0219442179632155,0.0822650634115862,0.148081390569815,0.0838988576538106,0.0327973573572796,0.110041978332069,0.0766736508557344,0.0165580629082302,0.0329241574702349,0.425337965416237,0.353004900586495,0.176950769525719,0,0.291321807827228,0.233126923154671
"112","SSTP_0000219300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"113","SSTP_0000237100",0,0.0172178822370176,0,0.0685479644862722,0.0186690233788739,0.108353143342311,0.331926723470865,0.636913183519724,0.776448650510876,0.0504565916258058,0.0331151806527087,0.0184840701481092,0,0.0492278905266447,0.0323207691937057,0.117669440714857,0.0701456253451368,0.0434711929730778,0,0,0
"114","SSTP_0000244600",0,0.0812272881029497,0.55296117932632,0.182399008888686,0,0,0,0,0,0.0285685033725381,0,0.0276308236622551,0.0760712316766263,0,0.0202637755178533,0.549322846062818,0.0737537135943983,0.264949680423301,0,0,0
"115","SSTP_0000247432",0.124249359312598,0.147991313015793,0.257067950625614,0,0,0,0,0,0,0,0.0163003214169134,0,0.0258311416600917,0,0,0,0.0564188976233101,0.100907251656663,0.37619062923748,0.538906100694644,0.0798711370319866
"116","SSTP_0000248850",0.0835098752701343,0.017220027409701,0.0179188590408536,0.136777219673402,0.0738632871966407,0.108932232742604,0.0219523804270535,0.027448006943413,0.0370221134868005,0.0335598792930798,0.0656475314219631,0.146827470937176,0.102062072145472,0.0661763398251412,0.0821177735084627,0.141778078615028,0.140895798308412,0.110353217276773,0.181639012879282,0.145733891319996,0.139592067549521
"117","SSTP_0000251600",0,0,0.0180578082325966,0,0.0373729107249106,0,0.110717210961103,0.138568100042143,0.073932062517133,0.134595032072226,0.132578741422989,0.203455842965487,0.278580614994732,0.0984073036126642,0.355204758769893,0.211765641367388,0.0701296100922943,0.195418804171496,0,0,0
"118","SSTP_0000256400",0.0166397187803982,0,0,0.153471564370247,0.109464553305109,0.163766295768384,0.28459185362346,0.108754921872688,0.256381692765811,0,0.0492936170357637,0.0362874100821309,0,0.0167003674884557,0.0336008133468844,0.0711567136686926,0.0712033119132909,0.0224631755909643,0.181301540220043,0.0242377293608561,0
"119","SSTP_0000259600",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"120","SSTP_0000260850",0,0,0,0,0,0,0,0,0.0368818930436823,0,0,0,0,0,0,0,0,0,0,0,0
"121","SSTP_0000261700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"122","SSTP_0000261800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"123","SSTP_0000263700",0.0167894828758761,0.0344231400733112,0.0538977091741719,0.154055428917449,0.0743041491254447,0.163180192536483,0.154238081935735,0.165434550172265,0.0741308429873573,0.184748425241088,0.115374396285865,0.221175462107092,0.203515209225589,0.065933804274774,0.0488870781925703,0.0707718903096457,0.0703240872676814,0.0438317105871895,0,0.0487151031214396,0.0695083401297759
"124","SSTP_0000266900",0,0,0,0.00744291985372903,0,0.348634850213351,0,0,0.298664809756178,0.197919625400044,0,3.26430200905006e-07,0,0.16347231912006,0.183813078387585,0,0,0,0,0,0
"125","SSTP_0000276875",0.0168964953260417,0,0,0,0,0.0178336994601048,0,0.0268061439696164,0,0,0,0.0178185082249328,0,0,0,0.0240845821817783,0,0.0228109049969439,0,0,0.0695410426579961
"126","SSTP_0000276900",0,0,0.0178990927260593,0,0,0.0542650096103795,0,0,0,0,0,0.0183487699849599,0,0,0,0.141195120116914,0,0.0875652990729665,0.0904205370702304,0.0727935909133718,0.069372698513003
"127","SSTP_0000277000",0,0,0,0.154074064713003,0.0932702239943052,0.144264686587217,0,0,0,0,0,0,0,0,0,0.117516349721433,0.070052886725162,0.0650969968687219,0.0902951906291678,0.0732041366649119,0.137887992509909
"128","SSTP_0000277100",0.0167161742727015,0.0172025727118446,0.0358428253962431,0.102543494797865,0.0184824787033216,0.0907436695889816,0,0,0,0,0,0,0,0,0,0.18892889324847,0.0703720766646814,0.110145270853911,0.0907378843999037,0.0971770645333106,0.0696853116960719
"129","SSTP_0000277200",0,0,0,0.0852566611688389,0.0737884963940321,0.0362117133905207,0.0219026704464252,0,0,0,0,0,0,0.0164718347707095,0,0.0235574615528418,0,0.0439308227961924,0.0905384990144609,0.0242427228004395,0.0463335539953536
"130","SSTP_0000277250",0,0,0,0,0,0.0175953319655274,0,0,0,0,0,0,0,0,0,0.0937922088777575,0.023301095312754,0.0444386230585854,0,0,0.0228149351996131
"131","SSTP_0000277600",0.0336812369844946,0.0517354779776147,0.0720651730622813,0.0171558831127028,0.0372639067692362,0,0.0442094229700804,0,0,0.0336760133704116,0.0661183489921743,0.0554383084919499,0,0,0,0.141742995587914,0.0704368448329036,0.0219214058428411,0,0,0.0231857277315222
"132","SSTP_0000277700",0,0,0,0.0170314707920231,0,0.0361713035944163,0,0.0546850913448118,0,0,0,0,0,0,0,0.0941556840418093,0,0.0219858431958843,0,0.0483912025604244,0.139055724167773
"133","SSTP_0000277800",0.101563508632564,0.0172254615933985,0.0542214404050817,0.154315278692624,0.130947486656819,0.0901470330618096,0,0.027735768791666,0,0,0,0,0,0.0327631476159388,0.0161126319708437,0.1175643358534,0.140149995581718,0.173346524654447,0.180640428477585,0.268974053027357,0.252586891112166
"134","SSTP_0000277900",0,0.0171645687869774,0.0179211056981163,0.153640527513826,0.0741266810708828,0.144610764938797,0.021984664507388,0,0.0369609699069937,0,0,0,0.0253665545622248,0.0164348496759525,0.0324793925267258,0.117601658649322,0.0934984982184939,0.17476687951212,0.0903950298008616,0.26727152491542,0.277116218616048
"135","SSTP_0000278000",0.016958398518036,0.0517084427271918,0.0362001491435799,0.154417175814251,0.112427134919618,0.108097001370713,0.0221853576079545,0.0277730927067965,0.0369143879886637,0,0,0.0185253524220965,0,0.0163688365072676,0.0160857117490915,0.399618202600666,0.280208718932233,0.302842806258064,0.0902880033282178,0.29374042094412,0.206409494741408
"136","SSTP_0000278300",0,0.0172333565093795,0.0361689798037676,0.0343081423720398,0.18718454599944,0.0541011808201049,0.0221705588238296,0.0277515929309031,0.184712342682258,0.0168342394348798,0,0,0,0,0,0.376326638458401,0.140193169140837,0.216702450782782,0,0.391443062329928,0.298561712611577
"137","SSTP_0000278800",0.228263548867047,0.137377198321453,0.0867572925177789,0.0459012301349728,0,0,0.0296257295860548,0,0,0.0237938490166264,0,0,0,0.0922364010058316,0.077546214830772,0.0906905968160946,0.0917987505439562,0.136587033719071,0,0.0687888048151773,0
"138","SSTP_0000279800",0.068419461736251,0.163053685694431,0.200108746841542,0.0713074779275031,0.0180651798097176,0.0750144629399826,0,0,0,0.0166744141011805,0,0,0,0.0174621592108647,0.0167752463700151,0.0717485389390402,0.0773333996188957,0.0706761810226998,0.543073659150988,0.365711320210823,0.258085651416184
"139","SSTP_0000289133",0,0.0172878782772978,0,0.118666657357407,0.199652705030989,0.216714606770054,0,0,0,0,0,0,0,0,0,0.0235304368298812,0.0235432881476197,0.0222732962946193,0,0.0240294071211591,0.0699595102682914
"140","SSTP_0000289166",0.0166898132005886,0,0.0358059285862281,0.239217920270728,0.221365412211309,0.290278289345485,0,0.0274196918917921,0,0,0.0163979220372027,0,0,0.0496185215001218,0.0164238510800153,0.212573510311986,0.0234809597717064,0.0661949525314524,0,0.0971005972254275,0.139546756274361
"141","SSTP_0000289200",0,0.0172014716424475,0,0.359514255854521,0.20507000663775,0.252719592251725,0,0,0.110856016102832,0.0168027276042685,0,0,0.0253266799497139,0.0820142163167058,0,0,0.0467336439727594,0,0.090368069470373,0.146371982907942,0.161089376629596
"142","SSTP_0000289250",0,0,0,0.35592256637998,0.400305845709579,0.360307671409772,0,0,0,0,0,0,0.0254086296968078,0,0.0164229805607461,0.046922580865817,0,0.0220455847773923,0.0901453290208371,0.0962715418771125,0.115962434944579
"143","SSTP_0000289300",0,0,0,0.752409789985229,0.538744580899802,0.452087397482863,0.0440806314859966,0.027577870177222,0.0369882911509452,0,0,0.018422024397823,0.076123626173061,0.0328766113919997,0,0.0235354395367686,0.116950152342318,0.0436476290568291,0.0904527263874934,0.0486875464719113,0.0923406312634879
"144","SSTP_0000289400",0.0166476996379012,0.0172889421366461,0,0.0852294154803894,0.0365840237534807,0.108897589430217,0,0,0,0,0,0,0.0256299578506566,0,0,0.0709030164912503,0.0471650242323045,0,0.181179539677008,0.0483697651610449,0.0701375473926149
"145","SSTP_0000289500",0,0.103382753431554,0.0723022769292708,0.0171509565323217,0.0187077539231183,0.126282333054805,0.0221617326212829,0.0277389749186038,0.110856522015821,0,0,0.0185092154811325,0,0,0,0.164671454764802,0.0934810523890759,0.0650589201933198,0.180734664970684,0.122283587146602,0.183831509509196
"146","SSTP_0000289600",0.554534168065673,0.326908143614815,0.3775119002221,0.119820804406714,0.0557710825962106,0.108677435468552,0.066164509799456,0.110387608694783,0.0370414293007878,0.0335990988894658,0.0164925578058696,0,0.0254156822006028,0.0164648640258842,0.0162602349523882,0.0707064953074666,0.070272322099301,0.0437373387807451,0,0.243657170704284,0.370086992323821
"147","SSTP_0000289633",0,0,0.0363720515900852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244315656424402,0
"148","SSTP_0000289666",0,0.0171976766623291,0.0359970319001937,0.0171148755348209,0.0744632573657319,0.0180734367606003,0,0,0.0369811924213647,0.151181329359836,0.14861029831656,0.129131893844247,0.101419059751831,0.131388226332392,0.226756148370136,0.117666205190472,0.0467671201079062,0,0.0904282216695978,0,0.0230530455630289
"149","SSTP_0000289700",0.0167611205682001,0.0172102499125972,0.0718199175965704,0.0684363720704394,0.111233719151746,0.0544430414393497,0,0.0550673406628873,0,0.134356457028744,0.0329116867497331,0.0920249473146019,0.0764154038035938,0.148525070624907,0.179726539964985,0,0.0234615814031735,0.109851622505239,0,0.0730292053847928,0.0464092057790974
"150","SSTP_0000289800",0.0501237197120199,0.120653600015829,0.0179263437398913,0.171099301647913,0.184675733793955,0.127203181461921,0.0439240696212714,0,0.111123239877933,0.0839386328553979,0.114906311913124,0.0550792354617842,0.0510986718962736,0.082851663131053,0.0658361633816986,0,0.0235281344104308,0.0221113696517165,0,0.0486069094852788,0
"151","SSTP_0000290000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152","SSTP_0000290200",0.218918085508786,0.187619421100774,0.203216004418719,0.136044841390823,0.146463515875977,0.0994123183021384,0.142116463638616,0.034416930809415,0,0.0144024501416572,0.0621066346218707,0.12512817566528,0.0263293000382407,0.0995179825720297,0.0429511871033059,0.0573729479546573,0.0504422354170674,0.0696131043035824,0,0.0576996977056536,0.0643394832838639
"153","SSTP_0000302900",0,0.0343553024221568,0.0178565867585552,0.0340927446822865,0.0367571842263156,0.144794700038982,0,0,0,0,0.0490386764056886,0,0.0254665605875554,0,0.0164009616987063,0.0470927533948624,0.0468922843164107,0.0220413627951785,0,0.145242069420859,0.162567480293729
"154","SSTP_0000303900",0,0,0.0586430741020684,0.0461712616796389,0.0429130146091736,0.0843456710502085,0.0493565378807341,0,0.0738265600375336,0,0,0,0.0505715639213025,0.0255458236559675,0.0912773515616149,0.0684066252062318,0.0652455903974705,0.0417092317575025,0.312828396133656,0.166716318544556,0.302397250318108
"155","SSTP_0000322300",0.0169135950577498,0,0.0180642945221274,0.0171466683035523,0,0,0,0,0,0.033654759441821,0.0165789459933457,0,0,0,0.0484195930881603,0.0941155068612588,0.0233753663255789,0.0217053143187309,0,0,0
"156","SSTP_0000322400",0.101474810427189,0.0516821280835818,0.126446679772136,0.240065320137668,0.243010564840542,0.379076554579731,0.0221501402451587,0.055445006618236,0.0739380429315013,0.0336565009148386,0,0.0185010688725684,0.126634635135803,0.0328037638608243,0.0484332985014735,0.117660838648869,0.0701367221392428,0.108557287262426,0,0.0733379947840631,0
"157","SSTP_0000329000",0.0336819312739783,0,0,0.154026717999509,0.279280981477846,0.216808496297962,0,0,0.0369712760672597,0.0839850723571574,0.0990876456298299,0.0184481444496381,0.101386702578212,0.0328359097481383,0.0647534233409507,0.0235277157045448,0.0467579089562254,0.043546777772902,0,0.121893808759642,0.0921721077697964
"158","SSTP_0000334600",0.0795758260818625,0.0956135270637639,0.00378959655047023,0,0,0,0.431301153835103,0.243413447379816,0.0104983228572156,0,0,0.0693808463646151,0.0656767981825154,0.0359383189335277,0,0.0222435934124884,0.0206752561302305,0.0733651963522317,0,0.116112243676558,0
"159","SSTP_0000334700",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0481658286503526,0,0,0.0237477115732062,0
"160","SSTP_0000334800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234864574805497,0.0233413686876275,0,0,0,0
"161","SSTP_0000346200",0.0167123268189728,0.0172933396028051,0.0718221159002582,0.0855927808612036,0.110554099209621,0.109233747471726,0,0.109735892783372,0,0,0.0164271635602825,0.0366920857184014,0.0769095226688989,0.0498777806779909,0,0.1896211190287,0.117853628556557,0.0889107977396388,0,0.0243142312344581,0
"162","SSTP_0000353900",0.0345688988589362,0,0.0362067443370092,0,0.038721210844895,0,0,0.0768124406090161,0,0,0,0,0,0,0.0442788766926058,0,0,0,0,0,0
"163","SSTP_0000358500",0.592939379321773,0,0,0,0,0,0,0,0.941803992130159,0,0,0.241079707957872,0,6.91667392522528e-10,0,0.348819679553579,0.316120012715944,0,0,6.91759218438287e-10,0
"164","SSTP_0000363500",0.101476018276574,0.0344473486365423,0.0903132230102595,0.122443429927749,0.0186927272068078,0.0721713061138057,0.0664435445897195,0,0.0369535295944198,0.235544711772259,0.14473203882143,0.221984865209869,0.0506308713802629,0.0655765564243512,0.112938651727679,0.11761658027692,0.0467394928215282,0.108487220020818,0.542196452935464,0.268871444690141,0.321813561635416
"165","SSTP_0000364850",0,0.0172105417988761,0,0.171288594750511,0.149241525928984,0.162519637319647,0.132683116624699,0.0553439222261766,0.0369682123233109,0,0,0,0,0,0,0.0235302456741438,0.0467549925854435,0.0217417365685023,0.0904041104047081,0.0488219755210798,0.0230204277142884
"166","SSTP_0000364900",0,0.017257495172421,0.0180608593735923,0.532408256183088,0.354924889089651,0.308295696379578,0.0443078581532914,0.24949839391608,0.296886289848707,0,0,0,0,0,0,0,0,0,0,0,0
"167","SSTP_0000365700",0,0.0173109711529021,0.0358869719418146,0.0340930913926057,0.0182482244282454,0.0181486917644224,0.0654782680445206,0,0,0.0334158379199644,0,0,0,0,0,0.118098697312313,0,0.133723009358977,0,0,0.0234131141819263
"168","SSTP_0000378200",1.0998233154453e-07,0,0.352432587401568,0,0,0,0,0,0,0,3.67208139076636e-10,0,0,1.55727298674506e-05,0,0,0,0,0,1.5570047944181e-05,0
"169","SSTP_0000379800",0.0507229766187254,0.137769243833738,0.036116256735871,0.205696240018145,0.186876304708589,0.216518998687598,0,0,0.0369532919654801,0.0504769442143772,0.0331680164493216,0.0185075139728522,0.0506861001470463,0.0984292252945208,0.0322911816982282,0.0705674368338406,0,0.151904706159549,0.18072811984833,0.146627246406416,0.183908464697912
"170","SSTP_0000380500",0,0,0.0178865498523447,0,0,0,0.167806384693602,0.214080658494566,0.352734723317521,0,0.0491360563152163,0.0258408936115571,0.0623493656566838,0,0.00510677387787098,0.20124184622659,0.0805402735881905,0.0623735938172219,0,0.010961657308124,0.014973302625169
"171","SSTP_0000380600",0.0166162731040873,0,0,0.019025256563376,0.09929631403876,0.145028740580812,0.418914577395258,0.52311980574917,0.148866798922424,0,0,0,0,0.0165862503723315,0.0166065692649169,0,0.0235719764506887,0.0247146614721109,0.107325924135001,0.136206040564722,0.122259007568318
"172","SSTP_0000386400",0.0810113660228969,0.0821937209225413,0.0864068131706973,0.343150912478193,0.156629645986479,0.193049401156886,0.132409245948918,0,0,0.0803089937949001,0.15869430000824,0.176844430231707,0.0300947154111144,0,0.0191232953895491,0.279991797246795,0.0556260645236278,0.128584830124553,0.0903129803963177,0.0292035016317879,0.0818579866734247
"173","SSTP_0000386500",0.0204507112481118,0.00398160433244471,0.057872291896902,0,0.0858882211820381,0.0233935141683993,0.11059520736794,0.0275052838316318,0.0370612852569286,0.0710227434814823,0.0566655465201883,0.063512099077261,0.0461342525190886,0.04951254663333,0.0787268582932494,0.0257837193661102,0.0614259309750172,0.00130878804299265,0,0.068283495281223,0.0100425654489482
"174","SSTP_0000390200",0.0166376590110141,0.0172950635081631,0.0358509714337327,0.0340970591239948,0,0.0725406890431805,0.109188022583498,0.217773386748062,0.33079877215137,0.116999057696024,0,0.0364331660235267,0.0256308237048922,0.066409596000563,0.0166120304674861,0.0708693966057966,0.0943296092021651,0.0667681826039597,0,0.0967553991609921,0
"175","SSTP_0000391300",0.03381837925801,0.0516861101139185,0.0180617992913676,0.291527407239318,0.261663137322647,0.36116163119566,0.13289286789504,0.249480999184548,0.295846925020773,0.0336589881600807,0.0663034929173,0.0555021587881981,0.0506723490792343,0,0.0323079376073985,0.0470771183250564,0.0701568503777609,0.0434486804168452,0,0.0244454181278599,0.0460214077102872
"176","SSTP_0000392000",0.168745036687199,0.344376794434062,0.342631977149109,0.0856835419830634,0.0373099693652445,0.0542301446077366,0.0884701788938965,0,0.0370005446371699,0.0168196772219204,0,0.0184779188626566,0.0507236112963094,0,0,0.470979545987298,0.187173489096345,0.457221838032267,0.0904853545214749,0.0976668028285686,0.023048344721412
"177","SSTP_0000404800",0.0671434900844164,0.0177095527255212,0.0182587603543556,0.442546296196289,0.346921497102607,0.50659372778447,0.0435923335238433,0.0540646515215303,0,0.0337248681272701,0.0494856835667891,0.0359363762580366,0,0,0.034034793977073,0.0239367004925305,0.0477363029496896,0,0,0,0
"178","SSTP_0000412500",0.0507755590724468,0.0172277284670846,0.0722920942333371,0,0.0561154752408338,0,0,0,0,0,0.0165880288485542,0,0.0506149332121767,0,0.016122283733918,0.940803145783109,0.257023921064893,0.953979839774453,0,0.0244530991717666,0.022974132538522
"179","SSTP_0000414550",0.0512335163898891,0.0185319541538821,0.0368479321661892,0.0317388779872944,0.0179749589760088,0.0170458211465502,0.0413922634074569,0,0.0340940267581898,0,0.0336086117574958,0.069564204909678,0,0.0174563220346178,0.0173473846879106,0.0246950297414683,0.0498711007663985,0.0464252351253265,0,0,0.0446960506973534
"180","SSTP_0000421012",0,0,0,0,0,0,1.30947557740855e-08,0,0,0,0,0,0,0,0.0715317382069885,0,0,0.055971916265548,0,0,0
"181","SSTP_0000421300",0.0591216630888458,0.146691049001188,0.0174627959684627,0.137167389539529,0.0553749160220559,0.107921107537117,0,0,0.0371219380067647,0.0619846579077716,0.0276221434549969,0.03675213017064,0,0,0.0284950077898388,0,0,0,0.0912331331870654,0,0
"182","SSTP_0000421400",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"183","SSTP_0000425200",0.0169461552653789,0.0172376206658724,0.0180916130763804,0.0867919478205958,0.0749061961041537,0.0180338654899844,0,0,0,0,0.0332127525294863,0,0.0253043184136543,0,0,0.0235225071218614,0.0233672899753489,0.0216666668717138,0,0,0
"184","SSTP_0000425300",0.0337998457906377,0.0172221213052934,0.0361056224195619,0.154278594719263,0.0934023486856502,0.162490968948503,0,0.0831202004997767,0,0.0504691114790109,0.033134750550333,0.0369850120604071,0.0506619680484883,0.0492154224496949,0.0484561888295552,0.117661908006554,0.0467593959484654,0.0651688693261527,0.361624988059671,0.439822838716899,0.322107911222842
