"","FLF-DRR106346","FLF-DRR106347","FLF-DRR106348","FLF-DRR106349","FLF-DRR106350","FLF-DRR106351","PF-DRR106352","PF-DRR106353","PF-DRR106354","PF-DRR106355","PF-DRR106356","PF-DRR106357"
"SVE_0600800",0.0140586644484255,0.05418662872182,0.37948122739388,-0.00260117620657403,-1.38643985301139,-0.674567789291158,0.0690441785000924,0.0375296390714584,-0.32474010165883,-1.34703224209142,0.050978021691721,0.0264878636028027
"SVE_0600900",6.92286252430617,6.9232063336233,6.61536937793339,6.57536185772428,7.10724696773297,7.13269243293807,5.64399740117019,5.57952018201097,5.32441957102817,5.37467813328185,5.13727401809251,5.36014664601149
"SVE_0601000",4.87067154204304,4.95583497359795,4.84088743650466,4.73717943878449,4.91449424139611,4.94805580414613,4.70813719233975,4.81304474842485,4.9107383681499,4.80233190319459,4.80041990749867,4.90649919042352
"SVE_0601100",1.09962087679266,0.650852507027882,0.638961234943993,0.683564936110112,2.12547384424643,1.99171563438827,0.14185200069705,0.73987729752057,0.672513260476992,0.657155661685215,0.653017390111455,0.961023868532504
"SVE_0601200",5.50113338967022,5.64069101793759,5.91352881354104,5.95901183577011,5.77935999917774,5.8390485847645,5.80818312328358,5.82054743006149,6.23896252933901,6.24736209298721,5.98134457450376,5.95555915853811
"SVE_0601300",2.50636427326251,2.4504249909029,2.03955470792113,2.07635405000009,3.29018399235188,3.4298529336853,0.999712475837109,1.02220775897647,1.54518290894857,1.87999404431985,1.31473464229021,1.05527028039316
"SVE_0601400",0.994757556669634,1.25344721993433,1.10488298360783,0.993341942424787,0.713319268390968,1.186647858688,1.46508143806195,0.297727702081409,0.411692338002452,0.40004343613784,1.32036483886753,0.639259530522775
"SVE_0601500",8.53208643866025,8.53609148738374,8.42346335194758,8.41636490611376,7.88397435094148,7.90894184717063,9.61769320945721,9.59754686925655,10.1783310405169,10.2105474461806,10.3490515586367,10.3543534372888
"SVE_0601600",-0.690054563179973,-2.50649327848839,-2.26786488243127,-2.96691146837986,-1.8082298591191,-2.96691146837986,-0.0740940863651685,-0.346775712044671,0.080606725438758,-0.614617966803419,-0.130035099807361,0.223604257291739
"SVE_0601700",4.95000372871526,4.97711296434611,4.96181002975125,4.96987481329085,5.07325484507147,5.06559826920272,5.11361672623978,5.23015096907405,5.62166871591143,5.740198118484,5.67579706693433,5.7881140824827
"SVE_0601800",2.18065390346048,2.53102595415917,1.77679279739807,1.84324388683647,2.68740419157565,2.7789517867615,0.84822193212322,0.876085409536605,0.90902191971375,1.17364801712668,0.983133637594362,0.955408530032622
"SVE_0601900",0.437006233386006,-0.412879348107527,-0.931344855168712,-1.47208765655776,1.14211156575987,1.01212044204616,-1.22022743007357,-1.52096217274283,-1.93411272377994,-0.928518697609946,-1.35202006424128,-0.947761528775361
"SVE_0602000",0.919694629506726,0.773223026955983,0.0818992932219126,-0.00230636031054243,1.47279527304444,1.4957992965482,-1.2009842800307,-0.616937013466252,-1.93236335610559,0.0786759707505374,-1.9568267533467,-1.38718479274618
"SVE_0602100",-0.595970440052594,0.170172511519093,-2.96691146837987,-2.96691146837986,-0.253707551275958,0.100981198021878,-0.606964640809958,-1.00919684948942,-0.920222377783587,0.774852697931176,-0.134512707331592,-0.644739555997872
"SVE_0602200",7.88243255146232,7.86571903927118,7.57176561583223,7.60647582476596,7.59212287775145,7.62974537308857,7.4049747302185,7.39213430996332,7.58568688735802,7.49667929381494,7.68409880822084,7.58361310116316
"SVE_0602300",-0.802600395528688,-1.63609803378852,-1.59684503106236,-1.45313622476187,-1.79384398867033,-0.873559090746366,-1.50391721095033,-1.25438656267304,-1.9487265524177,-1.95384829718828,-1.95555270263858,-2.96691146837986
